Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA-29-1697-01A,0,0.0372228309852798,0.0009,0.21055037242215985,0,0.013427269030530535,0,0.08016832439734096,0.009021104467439017,0,0,0.05934813768614227,0.02013725192630585,0.10630786147208839,0.04709634889523001,0.14992254174408698,0,0.21610538940634952,0.0498126563103527,0,0,0,0.41,0.018260408330515954,1.0883048831419113
TCGA-29-1701-01A,0.02704095534271285,0,0,0.19206562876488636,0,0.11974814192805831,0.061800072818048474,0.03956664082640026,0.010482164532277143,0.009833705768470207,0,0.007125801010402916,0.07265545126906972,0.03791596488851513,0.13385333144429684,0.2680200017513022,0,0.0004,0,0.01951429233644137,0,0,0.04,0.14995525442582444,1.0307347908517148
TCGA-29-1703-01A,0,0.02300175073641184,0,0.10400189855665955,0,0.17943486509513695,0.06455880262493825,0.001795013571633062,0.06883188701683522,0,0,0.0769674142756436,0.005131001364359555,0.1592621175377045,0.09580224061557313,0.17799021313951874,0.039368193741444554,0,0,0,0,0.0038546017241410154,0.12,0.06279722352602657,1.0698772590496202
TCGA-29-1705-01A,0.003943905289210804,0.0026590446880979564,0,0.013348410721422555,0,0.22353739551117083,0,0.02284531989214005,0.005794610595159798,0.002982335069895044,0,0.020823976405821454,0,0.391734012700621,0.04579458009970144,0.24833710117297306,0,0,0,0.016155705562616855,0,0.0020436022911691516,0.04,0.15958663800520265,1.054968644136188
TCGA-29-1707-02A,0.01113031916991098,0.0001,0,0.0028296759977821753,0,0.0507795987468059,0.01901804042034363,0,0.040260593583257676,0,0.011815610845298828,0.02627087615750678,0.0001,0.4958142081360385,0.09245874207052716,0.05484419709431127,0.0030260052240131505,0.13143790062292754,0,0.03635552711852042,0,0.023815339348075757,0,0.3231585682804163,0.9818892281391762
TCGA-29-1710-01A,0.02909686281401286,0,0.01749151590634521,0.0957456425818711,0,0.15135970173970553,0,0.026335615075994814,0.10386819601208377,0,0,0.10041256134218277,0.008466630158712714,0.10821638998387595,0.05190653763847816,0.19519711403974432,0.06726085611243611,0,0.044642376594556624,0,0,0,0.03,0.19552543478390225,1.0073376757526489
TCGA-29-1711-01A,0.055152045396799985,0,0,0.2141369920381431,0,0.08519339048648089,0.03640461775641543,0.03404912002822533,0.06209560739650593,0,0,0.03618602488326444,0.003285447991933891,0.1008927327168191,0.18778673485784092,0.16908730326161522,0.00599633045712225,0,0.009733652728833498,0,0,0,0.03,0.18025068529205945,1.0304801770518393
TCGA-29-1761-01A,0.04955469995353573,0,0.005038058461526464,0.12566695749540463,0,0.08684805636851593,0.01626252221462384,0.02219384357548229,0.031472976666968966,0,0,0,0,0.2978681867455996,0.11365383284563862,0.23739289591867183,0,0,0.013475459631891541,0,0,0.0006,0.03,0.17509438997258484,1.0316434820810219
TCGA-29-1762-01A,0,0.002026569152610805,0,0,0,0.2090682768730122,0,0,0.004014852166226728,0,0,0.08437601551651261,0.21226107761204688,0.06948491265028257,0,0.350338245216903,0,0,0,0.023421481772643308,0.011519297498588675,0.03348927154117325,0.33,0.028885625543688207,1.0877194455882395
TCGA-29-1763-01A,0.08570691269923723,0,0,0.016963563085940193,0,0.21555842928237987,0.004601399057865534,0.003831337012839872,0,0,0.0077332004661269,0.02219959448322569,0.028301180902146107,0.16786574049534725,0.05894899692677021,0.31789082994710854,0,0.05450258232435007,0.008304522803724994,0,0,0.0075917105129375325,0.09,0.08594217912750819,1.057124491889734
TCGA-29-1766-01A,0.03604482584774563,0,0,0.15018239332501607,0,0.1579500620035967,0,0.01567639057390493,0.02441987357123171,0.016722479835390734,0,0.09025022843031122,0.008157057480366091,0.20280357987965458,0.04303027152162839,0.1335053112836433,0,0.07689043657553736,0.0380498976718161,0,0,0.00631719200015715,0.05,0.13839538763429998,1.038200835486486
TCGA-29-1768-01A,0.03250811243906946,0,0.017425441168775542,0.15022418862126335,0,0.14502286215161023,0.01780180355004934,0.017289924863982675,0.02147335044639476,0.01792018849320403,0,0.05267527396888426,0.010269555968924227,0.08927918029368453,0.14043997780664644,0.20306620340647588,0.014751095997804475,0,0.0670483177660292,0,0,0.002804523057201583,0.03,0.21429653511505875,1.001468271806746
