Gene	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
MYB	0.24530572944927398	0.23007072390566008	2.1789552117250452	0.9771839250049867	0.3611953709131994	0.5970635449103106	1.6139143387811692	24.39191406141901	0.9624408202379875	2.78088224985313	1.2165961434169956	1.172665062838095	3.740577193304632	0.42159410289695787	0.9053392316279079	2.8803165600308036	5.763880060505299	2.5680102297800564	2.9107973603705046	0.7539368155739874	1.196783542296286	0.25531599644832026	0.1325873518863112	0.8971062936491079	0.24518497153343022	0.3083873629591849	0.6902309161777433	0.25736798617358647	5.1939535160235435	0.2440564996126371	0.48496308378158304	0.7921163633963664	2.27771243701077	0.28794034645380084	0.4454802963125222	0.28217852202823646	2.56468615559476	0.5627983491367483	0.5605434658196182	0.18585343960137535	0.3881205701977042	0.5278716540448793	0.32835056193735146	0.606236545940618	0.3405218683665645	0.8033079251033928	1.2189121970112824	0.8998967527744808	0.9135429601381357	0.35498545742443377	0.4683917553353225	0.6765041019700182	0.23911874404233768	3.843912704997968	2.315513598333134	0.4768267846294745
MAST1	1.8640301945052142	5.02669191510461	3.2501864504945104	1.1238798187694448	0.6761534281572072	2.1618343530260704	3.096806090194124	5.331038501517655	2.139958853837814	3.430214130499012	2.0458480378803534	2.17119609258559	2.8941041826536766	2.3383750238515217	1.2585078254597177	2.6105895480908807	2.6150921943752254	1.8401251331892263	0.4182661671263581	1.8893190500344295	5.346358530556363	0.9426891408674525	5.783392543508825	0.7212595437465639	4.701995026254356	2.4421935604819147	2.2730446178594583	1.1503215026058147	3.8434711989951573	1.4335828852753325	0.5724336269203718	1.0373376722041994	3.8663162098003276	2.0516643893818225	2.064593946302801	1.332545023923116	2.3253444415375077	2.0741700815922774	1.0206887693165392	0.4445529479381496	1.0692677404778514	0.7063913576585541	6.0483699688979025	0.31897130977334553	1.6303967791826364	3.138595492340892	1.0089572240219704	2.178994954669096	2.4025496575070098	2.4404694838993524	0.14085805773338178	0.49735163156136397	1.777049113048728	1.5981993497274654	1.670963847175413	1.0468463341229755
NIPSNAP3B	2.5056155675064407	1.6108356185675374	2.307367274311365	0.6129315348544575	0.6703207090165093	1.8313994037327874	1.801785233855378	1.711726321343901	4.261282589744301	1.559424541766397	0.8792747161071921	0.3950094318293291	1.8686339124115174	2.010396908820279	0.5333256546172	0.8396870601962652	2.2948519701547334	1.0035510055174637	1.1359274705156244	1.2676384842258819	1.1284349933966333	1.0358661403435052	0.9216126072429243	0.42112908853169095	2.016042426584233	1.2209098967397307	0.8975943235244188	2.3145253752954082	1.9900643965380085	0.4359932658086172	1.4034237987077254	1.1845054622565923	1.163324554039474	2.3089329667406657	1.0695896009134334	1.0821209290081644	0.4371773356523383	1.3854015580055234	1.9861356003518487	1.6082272236647621	0.5206675781257628	2.2688568041180055	1.1898172138822014	1.9510552489418433	0.5606116166611472	1.8089049720449784	0.8305915860234885	0.6428837121848734	1.8095268470560923	1.3165985507779698	0.7156793572769482	0.7802081341575902	2.8694302408179375	1.3239179685206346	1.1725611989235807	1.3075622944205443
PASK	0.8968594745342517	0.6972332360303799	2.439369557503922	0.9837964114673923	1.7445767409723691	1.208296291358502	2.4298491763562953	2.5418456234125357	3.227840015271755	2.482018466420444	1.3310230836425156	1.7815432082215894	1.9338883448264825	1.5661755742657557	0.9562327230883023	3.040780483642159	2.6857939594681075	2.772678260059375	2.1752753559310536	3.4632662553144247	1.5538717221060714	0.3461742437827864	0.9807643716775316	1.0905931754729896	0.8649741761258309	2.5087112446813893	2.332098895591887	2.795637788468922	6.752414736389784	1.0646173046931944	1.514910057143743	1.7998672023623516	1.797598697846019	1.7533730240404846	1.6359287127218187	1.0988050703802137	1.2454399251878967	1.1779847971851658	0.7848724576500186	0.6209811093227606	2.2625096540974425	2.489882438880813	5.1159120559690345	1.6479961930420206	1.5948167184526851	1.7369279559381456	3.1756390573894597	1.562449269065603	2.3565517536013183	2.4687886132307835	1.618611919417098	1.6461245419853108	0.49761112597807955	3.629761946229703	1.9119133754464412	0.9687548052258252
PPFIBP1	1.7837477463209832	2.6429901315813216	3.193019990660778	4.553612036475993	4.465600961054	1.4356249582930283	3.2265098303675535	5.6526414122845585	5.053030011561137	3.270413530601042	4.91461162963293	2.2437169947227984	4.1676711381464155	3.1080426654061206	6.418393474647765	7.931381919163194	3.6186256631042486	5.150460125619417	4.550220330387348	12.805690601367559	2.080201362289752	7.253845856301238	1.2718584679558114	2.755395941372071	4.097045270233589	8.766919844022949	3.1301394519108463	1.5960149420257235	3.953513200682636	20.516465760148296	3.904614195752476	4.520827982623199	2.7302845656895456	2.378156674488158	6.247968391183848	2.5810134046861206	1.8308156591652942	3.289030706496039	2.9571126397613834	4.8995393039643265	2.6890391504519293	12.036974348642838	1.9596381115379482	4.538596215004145	2.326774420473833	7.254225767870384	5.20280452638954	14.941354395218731	6.5644008916400605	7.164709016720828	3.5953721074047245	10.92139275867031	4.778891265347283	2.536255141343278	2.4116656736512403	6.561627193366739
RALGPS2	11.897487909660143	7.197211143172593	9.249892148853467	1.1575610728389023	3.8646224325793535	2.0088324337804	0.42314469818754175	5.910682084888509	3.2256972742632506	8.728994013582135	4.873026603065425	2.148771323319171	3.2956570991783387	3.1423699671874	3.94516546894502	4.7707337323630545	0.0872851642604302	2.2072910100304792	2.460266103297128	8.991390901770256	0.15675223884892708	7.755443216858486	3.261216949806757	0.039190867967507925	1.3890266548628456	6.783973824579967	1.0004783100533476	36.471559067581126	0.8341369699892434	3.6273289479009136	6.145457245928355	5.091102816044769	7.3809829290452615	11.692013317410655	5.183060832758395	11.710751914311132	1.6457740383691566	1.9887253254445656	18.21900440879188	8.632034512292648	6.894528260171271	2.111386572685317	0.2032930662589152	3.1497239636780385	2.77962074727847	1.5358151126719624	2.3969764352302083	3.698437568466958	2.7112916172027166	3.4143173197791903	1.2093101593441773	2.49441881525543	10.491011537609344	0.21282787044768448	0.09820818163351652	3.250151044967634
SIGLEC1	0.3695018645901482	1.0141571086563466	1.335330855903103	6.1894057230204504	1.9771250480009241	1.079053282973915	0.5852921162383276	0.20260895952534974	0.7180610756401717	1.0150448538337602	1.1661525869947265	0.21819186977508753	1.287719367416619	2.6972459790326253	0.44879521218926355	0.13213448979125753	1.3471120392913623	2.9513086993369875	6.773222467837709	1.2459567620065553	0.29392093862840474	0.6804335014564533	0.7658610508546424	4.410650409082341	0.7977709024542952	0.42961495935425287	1.8079366262856325	2.212567845875597	1.4593550319908162	4.816603261131588	8.466690139896059	1.140119182302016	1.9825555045619354	1.3962416086870357	0.8713214982949651	0.8965988016910602	6.314263243993586	2.1361441802890897	1.0084552056258436	2.3994068810323497	1.7227349153219058	3.4982284911591224	0.2655172316255938	7.58280796929856	6.1208402820460766	1.6075811429850182	0.6539146365020605	1.12720683342565	0.5113877899843566	0.9337905935444051	2.3004808771744827	6.511827357897345	3.3526586882318377	0.43346878534087674	0.46989212342935716	4.470630451624966
BACH2	3.6058372407619608	1.3338194261660128	0.9467062234980042	0.5456631444570952	0.9945898932053623	1.3526329978496636	0.7521543108752939	5.104176025450467	4.160968870961368	1.325493323700473	0.8928533377581618	1.1180911220330239	2.5498405326208564	1.1016958625499869	1.713709231935637	1.6428331923337858	0.19219814832809612	1.819914692206872	0.6226047187134558	5.464179299866876	0.002041851238952175	1.3687329969129145	0.7133705524961493	0.11026786824177215	0.3770555780358755	0.8111619224045095	0.6477428073499649	3.240930388509379	2.2586937083040515	0.8390751490177637	1.7153075046315704	2.4041199885513267	2.6553617353481442	1.0650633165835526	2.076444023564767	2.176238127960195	0.3073777496378092	2.0902729927258705	1.5056383923043595	3.0019491657225945	1.4832800950380647	1.220675564449233	0.07626502195510798	2.6116574077478187	0.7406637710913124	1.4046093502562456	0.1869836404148899	1.255219608495326	0.5642951148585409	1.1674152613892863	0.34927254635631	0.5705489806503861	0.8529479718254707	0.6011911468862261	1.0361986791499702	0.39297616831531346
LILRA4	0.0	0.0	0.07951626982875881	0.16653753529395598	0.06035095211738217	0.0	0.14985241592395826	0.0	0.0	0.007861570986988475	0.018377287076573046	0.0	0.027300859037124647	0.4213036285764815	0.09196090535263757	0.02938585396999449	0.22460988376687707	0.1025430975238184	0.8589447503736034	0.05610554810668589	0.03681539608346851	0.0468110858046662	0.04091080450211737	0.1076927503609495	0.016996157930315947	0.00907293704930523	0.10005427282023338	0.4112746533651146	0.13003899247737194	0.17152903838070976	0.7236385340790707	0.25717474582542876	0.04523548392851917	0.12142302495607882	0.1352569286587828	0.0	0.8771738710739194	0.06821440671248657	0.008701046018625203	0.008107601325701097	0.04178771018553484	0.9499727475581317	0.03819691411277759	0.08469285908117041	0.16752912585783797	0.04032749914631362	0.00957781240891653	0.0	0.2110885281090058	0.04226699797068112	0.008650445023671738	0.034405440672931276	0.01951648951751639	0.0	0.0	0.028725072141106534
PRG2	0.018327861423619973	0.0	0.0	0.015131538843315973	0.03055073458270674	0.0	0.02212524448931963	0.01034881506042673	0.05113468674228949	0.009285892607610036	0.0	0.19203270947161633	0.021498064914606152	0.02117588909402368	0.009874721808345477	0.01156994721957516	0.0	0.044044131907203576	0.1607230461920175	0.011045080244781236	0.01087135811991402	0.0	0.0	0.009784923455022021	0.03011316011959142	0.021433456293924014	0.010743784068307338	0.0708439983133049	0.018070450788371106	0.020260584457266306	0.009290694383584874	0.010474773426590422	0.01068620626863237	0.0	0.021301617128568706	0.011552212958607644	0.03532145502956485	0.030214936814388027	0.010277459687915602	0.0	0.012339651633872739	0.03332923488101436	0.022558623650412724	0.0	0.028268749591072506	0.0	0.0	0.0	0.2991990388621595	0.0249623646882986	0.010217691048072242	0.010159713234607404	0.011526196611178596	0.0	0.0	0.0452391234082723
CXCR6	0.058095770875030484	0.14513361597211172	0.0814267606719754	0.13282351581086393	0.3178335553571834	0.09407241299066049	0.31289991556587804	0.02523364563690711	0.031170587102785863	0.11320954240437864	0.7462841236817574	0.058529470683504226	0.3512073098927264	0.965545255632178	0.10594169568608636	0.27646924555386976	0.8270991009451079	0.2684833989300912	1.964363765573045	0.6948290305661777	0.19085593634303843	0.021571104755976567	0.0471304624962241	0.9495763260130856	0.1615356517108235	0.047035318919310454	0.031436044230628735	0.3750921592081893	0.38333424035121544	0.8744089810519415	1.0692507087822252	0.14813647471076496	0.1198590299293063	0.45730958855094883	0.47784800344647205	0.061969392835209414	7.113904108334937	0.31434009439721433	0.41097840656132	0.08873187770845914	0.07221102585248729	1.462807650311238	0.07700696521223471	0.2547626916101635	1.1717767971929045	0.09756280252473415	0.9544344701445002	0.23078314210283168	0.18238519283301136	0.07303925650899545	0.1843630399089855	0.703540598402661	0.09555519748239294	0.030849003066470537	0.07971651994607964	0.07721498564201057
IDO1	0.330564703308702	0.6073438743430541	3.211553466948285	6.157650040024253	4.901770585603707	2.401055785781604	2.936795446782693	0.6066227219979277	0.4467267987116428	0.8635794698294481	1.718963869732752	1.3258854554134385	1.435861095552629	9.673627969166331	0.8571173742069609	2.6084713878801047	14.600857642714166	7.27982238915574	7.292370803887705	8.590979250566264	0.8578405002776797	4.082526713883461	1.241972235433582	18.834012264450983	3.117319999322558	0.1208055586272696	4.94131042501814	1.0952189787955668	3.3203303486615	5.681195869575068	9.153439402688699	2.69808449436006	2.4574145432929235	3.9734484091087765	3.1936617685002355	1.50408324855231	53.845205956464234	2.9234951181129953	2.514028633368806	2.3155741990402543	1.064116159025148	160.30819606881147	1.449479770236199	2.6312529478826656	16.25180036285982	4.521186295266351	10.374397980229656	2.6478292359388402	1.8831219891451418	1.7446251029967685	3.4381261390180766	14.85409269803037	3.280742236268453	38.35729850151671	12.207860223043134	14.304469319446298
VNN3	0.0	0.7258528573564902	0.009974566464286072	0.04338809421847967	0.0	0.015364834657677351	0.015860452172894002	0.044511206117972435	0.0	0.004437719868118473	0.02593414602402766	0.1147153276161863	0.03082171865287009	0.05059969338897652	0.10382065809726959	0.21564143437205208	1.919938121671299	0.16312705068971556	0.6096746259163199	0.015835302254277206	0.005195412434828128	0.010569616982013752	0.0046186872893494435	0.5003540707739051	0.06236122793358723	0.0	0.035941114358477355	0.0048366120236211785	0.01727170491368768	1.0602354364245787	0.12876042434634538	0.030035309763071227	0.07149699940317955	0.0	0.05090011997189037	0.011041584720702824	0.01688009213320507	0.09626461061682723	0.029469533395400482	0.12814479183236327	0.0058971086071712975	0.05840271024650234	0.0	0.08499136629804083	0.1688701304866993	0.027317004881999285	0.027032541263333654	0.01654848869121439	0.1549025358513989	0.017894238025433218	0.004883025519077044	0.00485531797327754	0.02203343668362545	0.36277657584274925	0.0	0.0
CAMP	0.02260846261518279	0.1519116682059498	0.025746431289783267	1.791899171709047	0.05024809857981638	0.0	0.05458550251187266	0.0255317074914021	0.37846531905616154	0.0	0.4819782713957317	0.20727288926817145	0.026519089471910284	0.07836500165366411	0.5359654376391794	1.0275976746690465	1.309068611153553	0.3531511703992123	0.446087354044685	0.0	0.026820880838033245	0.0	0.0	0.3862483610264109	0.09905680232660385	0.0	0.053012282194664806	0.0	0.02229093191209519	0.199940693865732	0.0	0.025842461151802665	0.1845486306736357	0.0	0.5780887182624792	0.0	0.02904735317418594	0.04969579764188414	0.0	0.04725262410218556	0.0	0.19186305860436903	0.0	0.10969019959200521	3.766080448874387	0.1645253703430043	0.22328516230608608	0.056953456381470646	1.4148031508803567	0.0	0.025208209592494812	1.4537799592834064	0.05687288421822778	0.18728036385117708	1.646770315456032	0.05580503947949067
REN	4.423258995401882	2.463709104090078	40.89403365170785	26.466347670186085	9.59801189143954	2.9812026598663235	7.110261534866078	0.1445973344107767	3.3775043677201335	5.2370124064088515	1.0615328088227312	22.913486885541506	3.3724327914207777	10.006024675635626	0.20068819553529904	14.813882165509414	0.5295595452905253	10.307955312061448	9.314467000549259	0.23850350886576877	0.7318745541734304	37.9959469242232	12.840767792232368	0.9570290787075066	3.570015370624959	1.9329807736200726	1.2145747653488446	9.384364329804539	5.244839069410404	4.452203926913172	1.6049594289422933	2.1155278063136795	0.1900327986901189	2.466389460599464	7.156739784870419	0.983143619208638	1.3011086357969814	1.2793147630741761	0.40469184388256485	0.09731362807453037	6.426340482594723	0.21167634316323047	0.12894428210903763	1.5248226432549723	19.982450389050946	1.3795181857194447	57.37952242149999	15.68778429656767	1.250987642268142	4.153689180993827	36.15853737638407	0.6452506193926186	3.1038366736014833	2.876615171769835	5.571608126272433	12.096041193902082
CCL20	5.129494863117224	9.494385001504519	0.21423408016607448	4.452367985654204	3.3866956539220876	0.35200687471970693	0.9538237380483305	3.441647554511997	0.5773498305412301	0.5337555962308633	1.3962496213134528	0.21353451042964133	0.9709185624211862	0.8259542802785254	1.8244338959825934	3.0401996232385997	22.848650079620956	0.8740284135951657	0.5361573621147091	1.2999804498410792	0.2529310914471692	2.4063547130104532	0.03968012951929256	0.8436600346586494	0.70060744683375	1.0706673733338294	0.9116296778011255	0.2770157832135618	0.1112886809160547	11.826071467004718	2.555722674378023	1.2901988237074002	0.9359939060257196	0.2264815171360146	4.372938080685535	3.6995639432364653	81.4692823144764	1.0475711327168122	3.5867033366630263	1.8610778494974722	3.951738980312193	1.5508641445852493	0.06174646354343438	1.779811289543069	8.14382051233846	0.2477243503028268	7.4936861340499625	0.3791242740510439	45.486088481024524	0.5807699531284916	0.055934820987010525	3.406567733931623	1.7351946618366423	0.3809289108365532	5.31327225415061	0.3714795628790266
PDCD1LG2	0.014243809427734622	0.11963445329102784	0.0973247762073759	0.7408631749786994	0.3165736443288998	0.17490574150260918	0.36109521640478537	0.024128273252971955	0.09935048016089376	0.2165006843056405	0.31209140359464294	0.08394833721173844	0.10859931565998937	0.6336023001953781	0.35301817312921435	0.0629424697367329	0.28718656370714846	0.676035522324389	3.2866588714859013	0.4721129648834643	0.16897721965618073	0.10313085897532859	0.0826207968129844	1.1406779689382125	0.19502462403104692	0.058300813673864305	0.1001965756491765	0.4089994553181626	0.6530347642835819	1.0313537007327702	1.472965936796009	0.2279381562906242	0.7225321351352862	0.32581417182595174	0.17382659998481742	0.25138396942891394	2.8365692243565785	1.260203477405883	0.36741592460712225	0.6623858860662875	0.2109793460756162	1.8649715125621475	0.15778636466172058	0.8724777027785298	0.538253726357927	0.2665400442522179	0.5451131948694727	0.1973503488568913	0.11626381256378293	0.1357994858688294	0.46056944460507543	2.76352791704206	0.7345379486027472	0.16715333390989073	0.42346943435868645	0.5976920296053931
ZBP1	0.028046205704801652	0.2198573588419428	0.06387782490206351	0.5505752485034936	0.16968610903415793	0.09839748137707605	0.0526666781867966	0.028153372182894376	0.17823347472407658	0.3220873270126958	0.1144134872840914	0.04897633487648978	0.13524490310680481	0.2268307957220883	0.42646009488031367	0.04327866658389001	0.14821521509415025	0.5204663694693874	0.4406539743084883	0.09389850827942303	0.04436238199670561	0.007520952250284374	0.046010841518503875	0.9416590332665296	0.027307055590410023	0.00728856478598594	0.05845572652739395	0.0585064509395925	0.09831930005252287	0.5029497981454811	0.7456070159815675	0.19947224407978537	0.35612251950665974	0.6490347111935462	0.36218660760694665	0.11392341445326548	2.3822322809155234	0.14384657800268297	0.13280645595584906	0.08792659887259813	0.06294249686363118	0.6989170358677985	0.00767118413863388	0.2683655461327592	0.2643559570921987	0.2850874396631302	0.13080048938985733	0.13737848058721047	0.1950098700101388	0.029710063282208043	0.06601705953398396	0.5182299609218848	0.07055183879428761	0.0	0.06022001738836669	0.2307571937767019
SPIB	0.4288531199868353	0.17183654596697728	0.9185058908499584	0.05197247072002065	0.34540432631615525	0.3243842843256952	0.20898303811496133	0.2888047034040766	0.1372132011103271	0.05182833869807313	0.1397935887990367	0.046376504906699756	0.3691982556698208	3.159342733895399	0.08479205178122995	0.2831434455524364	0.3620557374081548	0.2032810045064113	0.9919420192007788	0.5026608021344168	0.03733997892893015	0.6694411720041658	0.09543560855918254	3.302024246169476	0.008619168153852996	0.3772909131972422	1.988084413845006	0.4214800641801877	0.09697935222228415	0.17832248581405574	0.861593084754898	0.251844774411192	0.5918525761988587	0.21788639983867553	0.18291227415281086	0.06447759318662971	73.0845926146455	0.29404217572265723	0.4368388506744294	0.12334689893473305	3.3005873055703407	0.6486990722373045	0.5956456766102032	0.7110581993512428	0.509748748757644	0.7730501809025212	0.05342857699997938	0.1288470509348003	0.24085837133359433	0.18755301569717653	0.18863466346461122	0.026171763034667617	0.29691870176985535	0.021727613652512634	0.19300205562123374	0.04855729317011903
CFP	0.20980514968373054	0.22258910299824008	2.83776197933804	0.6320856453185857	0.47038962476234314	0.5746602616184247	0.2710487501811625	0.4073579466670705	0.7342621424403628	0.13427205901666195	0.21360985816465616	0.21693380409265384	0.5440006400180049	0.8548053010394705	0.17451671811209968	0.20447656720778906	0.8220502970022416	0.27420744621995174	2.9736178254780867	0.5811652821643838	0.05239918590302506	0.16434414726511992	0.9161230835440783	0.28297588075619373	0.12095277163373863	0.21522450102764812	0.22008322355595178	0.22764207849587237	0.22500396525780597	0.8300641022127322	0.47765863711933965	0.19774339537411167	0.6567112783278335	0.38995471476184873	0.2994608893970241	0.28768443616776773	0.8417765525415464	0.31958546440286706	0.07843300857136137	0.1615531695981971	0.21312325769992468	0.7184382668648415	0.02718274711722435	0.7812969717966358	1.7088446772536643	0.11862242220488395	0.1817607582150509	0.27817083700271517	0.7711327792470923	0.23060730000777618	0.25855492072213004	0.26933009026834864	0.21759222474892748	0.0863893432469578	0.3009330565675641	0.36795838148873683
ZNF286A	0.01122886976553028	0.1089825560417661	0.017049858942989937	0.006180392976459004	0.03327540750402336	0.07879087212456559	0.07229546554918431	0.12258056452266364	0.2140782068631557	0.0037927712472924924	0.1329903008108302	0.0	0.10975956475911475	0.064868806924681	0.004033275263041425	0.04253112597919073	0.027090447647673654	0.0404765572227086	0.012308706620892229	0.022556508322171265	0.013321037482911136	0.05420099588370908	0.07894876139924722	0.2597788455926442	0.06559761576280465	0.04377188074249405	0.030717672405103036	0.05787167506661062	0.05904620186501752	0.045514277395431124	0.01897366253003474	0.008556726025862771	0.04364721582619069	0.058579863817495914	0.008700527173864492	0.023592186019788297	0.014426852076480756	0.03290966154948283	0.04617548443792918	0.011734401651972037	0.005040062156259406	0.004537713608253391	0.013820916756488888	0.013619866449305684	0.005773106860930577	0.02334693350576611	0.027724574319681894	0.014143441668081014	0.11202233643903048	0.08156591341718222	0.0	0.0	0.0	0.0	0.03338350707530813	0.0
PADI4	0.04535390009641804	0.0	0.14203433484970707	0.018722159807521788	0.006300039286763148	0.0	0.04106314308788228	0.0	0.09490294940985056	0.022978755453073818	0.013428842222613646	0.029700111074530966	0.013299711650315515	0.026200797142316157	0.0	0.05010398550226469	0.01172351920127035	0.006811941639628838	0.04971540876819702	0.020499014631423007	0.0	0.0	0.01793686097092584	0.01816023828029789	0.006209804588792611	0.0	0.03987965355277234	0.018783180588492154	0.005589614363690432	0.12534148176598547	0.02299063786881783	0.15552447169113082	0.0	0.013650383821990797	0.02635635966501315	0.014293481937312613	0.05827069165879584	0.018692377605099564	0.025432475134886223	0.011848941419108083	0.0	0.013746019008529231	0.0697791152295939	0.006876405141018838	0.06995349949297158	0.011787411733002351	0.006998798633373715	0.049985236457267046	0.04627464098193412	0.015442890036106771	0.5941874512817686	0.0	0.014261292070886666	0.0	0.1264101159869464	0.00699676109259495
ZNF165	0.5116143794451484	0.5192298040797205	1.046903417540756	2.0987523372873413	2.5228981247077344	2.944841566113624	1.1966323498007023	0.8485930116865679	4.471785387649134	1.5957720506500523	1.704194647318375	0.7433520562625475	2.7755052730555545	4.211700421133653	2.7306441209058328	4.218797024056373	1.9093172642108422	4.283945069114069	1.4633749447128728	3.3240606711089926	1.1380098466551583	0.22187166089083266	0.2782128872284104	6.785869958058562	1.0507449131401163	1.6546892743859467	4.104992359524157	0.30899684124343496	1.7103291445428308	0.9632287639663244	0.8185600018876209	2.732101297521488	2.3397973552876854	1.1356251209191845	4.357489938399644	0.7457235827814603	3.5433772898114677	1.9680196275496602	0.6455044638165228	0.5179398925664762	0.37674883227945277	3.3144476711496846	0.1377500008950121	1.0568809513230364	1.8987959442904314	0.9473957355209364	5.2304310830836185	0.24165348839623046	2.4686287412760097	1.7746973626904428	0.6060977209078733	1.1255534985782294	0.33180347852476033	2.9688278213704784	3.3985582665747414	1.2233672394743964
CCL23	0.04564581205502294	0.0	0.15594383179611415	2.072692766487212	0.05072470656087713	0.1201080367759717	0.6061357629885333	0.05154775631728303	0.06367584975089358	0.09250661578729158	0.3784276852352748	0.059782540652119076	0.0	0.2109554696739182	0.024593141847826017	0.028815126002164515	0.11798975456262584	0.05484628349959886	2.4267165492308655	0.055015873956521855	0.13537639718424233	0.02754115644496591	0.09627897731604929	0.6092374427597889	0.07499727411930923	0.026690171184428735	0.16054532615910544	0.15123260034824937	0.225023635156419	0.35321501304562	0.2545247412558589	0.026087579346998346	0.02661415599156669	1.5661595861169775	0.07957799244362107	0.25893862704740345	0.5571345314108964	0.2508358349809223	0.05119233307970217	0.23850409861863509	0.1843925179122563	0.19368289791261817	0.0	0.0830479661543464	4.928261954461382	0.02372655844078575	0.11270152162508928	0.17248099595182786	0.06209663882439531	0.06216914132407125	0.0763419355546382	0.15181750345702483	0.0	0.0	0.033926328328502287	0.6760122668651596
BRSK2	0.36599966641159765	0.2814462760099543	0.4834868735467719	0.040289393588403444	1.2391510128216763	1.8319477004242977	0.029455453695027334	1.766266732428464	1.1743088588364592	0.7046543712373783	0.05490690385507224	0.07030489135347384	3.2083565083322707	1.3024506214356513	0.25766686817398887	0.13246692866217047	0.7013544837080281	0.22868111425335136	0.03744500058501177	0.7734500246065079	0.42261440080457935	0.23849851513388787	1.7575620611438958	0.010421375813595368	0.3046825373597144	0.8160859121481636	0.46914679404296944	0.34492337532656436	0.16358954232493095	0.46933058354869917	0.7965475012598013	1.4642376673878004	0.2247803161839952	1.797757329061651	0.6834507982073734	0.11380845928723082	0.025079273492409015	0.19308145628791706	0.18881761444860934	0.9638426389551149	0.1347083105652298	0.050287569322128745	0.7898524786947003	0.7043737972482116	0.12795673616107273	0.04058571665500832	0.02409784817006888	1.64422887709623	0.6207235069972827	0.05981854797539721	0.054411462107416986	0.6546428810514304	0.027620794486725053	0.03368677171021894	0.07254130177196938	0.7076682085235342
FOXP3	0.2227108661472752	0.45606021534221597	3.6231755403904744	1.74414565674852	1.1031042721822892	0.8483339084085282	0.929469233838514	0.7114057748494282	2.1215099604751306	0.7157118390715711	0.9797169874644638	0.5750371241191055	1.4255889068365262	1.1983697236874207	0.6102481083667954	0.530233153499658	1.5987589455974405	1.1086325646643465	4.61053366624981	0.9356647577539332	0.22646266971296125	0.19964477138900816	0.3355396923842504	0.6182873922311867	0.25091645621372294	0.3125381737942765	0.43268997235296536	0.9487031842780871	0.8595103761275895	1.0973322365548555	1.9482589632329486	1.1201003279040664	0.6678172425229829	0.4672974519172166	0.5324840960196171	0.38503303213299445	4.112225119668457	0.902156145141527	1.4201375936380738	0.41227780643699474	0.4626879878995751	5.4848563239967145	0.5952340424023574	0.5557029000852649	0.8342324799039191	0.28444979431939665	0.95051194541246	0.5530208585742431	0.7098300330736942	0.32066312296807764	0.3192690693571938	0.7336794500277257	0.31213480373325253	0.7028025239606672	0.6053677142484912	0.38480600041494206
