Gene	TCGA-FA-8693-01A	TCGA-FA-A4BB-01A	TCGA-FA-A4XK-01A	TCGA-FA-A6HN-01A	TCGA-FA-A6HO-01A	TCGA-FA-A7DS-01A	TCGA-FA-A7Q1-01A	TCGA-FA-A82F-01A	TCGA-FA-A86F-01A	TCGA-FF-8041-01A	TCGA-FF-8042-01A	TCGA-FF-8043-01A	TCGA-FF-8046-01A	TCGA-FF-8047-01A	TCGA-FF-8061-01A	TCGA-FF-8062-01A	TCGA-FF-A7CQ-01A	TCGA-FF-A7CR-01A	TCGA-FF-A7CW-01A	TCGA-FF-A7CX-01A	TCGA-FM-8000-01A	TCGA-G8-6324-01A	TCGA-G8-6325-01A	TCGA-G8-6326-01A	TCGA-G8-6906-01A	TCGA-G8-6907-01A	TCGA-G8-6909-01A	TCGA-G8-6914-01A	TCGA-GR-7351-01A	TCGA-GR-7353-01A	TCGA-GR-A4D4-01A	TCGA-GR-A4D5-01A	TCGA-GR-A4D6-01A	TCGA-GR-A4D9-01B	TCGA-GS-A9TQ-01A	TCGA-GS-A9TT-01A	TCGA-GS-A9TU-01A	TCGA-GS-A9TV-01A	TCGA-GS-A9TW-01A	TCGA-GS-A9TX-01A	TCGA-GS-A9TY-01A	TCGA-GS-A9TZ-01A	TCGA-GS-A9U3-01A	TCGA-GS-A9U4-01A	TCGA-RQ-A68N-01A	TCGA-RQ-A6JB-01A	TCGA-RQ-AAAT-01A	TCGA-VB-A8QN-01A
IGHM	37.40552622228103	1295.4758016371395	38.56708700005786	1025.9190273643344	5307.787399461064	1942.3542865947527	177.66068991739812	2758.77444206989	1600.5542786303133	6.64977767754127	1529.7407846689887	3920.628278342532	1912.515352455651	12124.942526036379	7.196540190202537	322.4649968328644	926.9534105930848	672.9631156604916	310.8811215462764	6309.004201128241	14.098070548305056	6137.542146598835	36.48061702187612	35.98218018721145	4192.8049492987675	14.526552755126087	36.65104664392247	6741.361206385815	35.521179139407494	5482.454451157634	944.0174012232338	1641.8913843126554	3187.2122114524595	5247.170191695522	994.3546030637	2180.877380396063	10490.393470905448	89.47352512177024	27.671867282385474	230.3493825060463	2422.9879087651702	14.87131107861796	17283.61873428025	695.4338179834077	944.1614239309386	473.2847218151923	904.132296401484	68.3670641460465
P2RY10	2.4786356841303148	3.8742047742851238	11.398486379557893	25.050025616003577	26.999169376227	12.660703927965512	18.496336926338	0.746934062016186	14.00896921413564	3.5464852216788136	0.35348562640304504	4.302141161893695	1.3393616807560513	4.813557719880767	4.280295987354179	3.340814664913257	8.362063602010231	18.91653164293084	6.227983127150796	3.630716060046823	0.7518332806095638	8.841309818556597	2.2137366715981837	3.640028922654098	1.9742228315947195	0.6579398698968637	2.6821000251380833	1.8246948089386552	1.615747052454223	1.7841131904840761	6.001096137821953	6.825316368836041	3.2240021726250285	5.368770466854329	1.696002949896259	7.905842349709381	21.43376078955459	15.396176579753362	5.171976141020889	16.44577234184017	5.454181810201153	11.17839959917709	12.010934527994515	21.8158741916364	5.107232629012313	2.4714701963580574	0.2153666201129516	8.146111009767292
SLC7A10	0.0	0.11140901860671493	0.009601839937065648	0.025604767168970755	0.005592402341096703	0.022034811264598497	0.006488904768581882	0.030378275475595906	1.256633165820784	0.05429327460437117	0.007879417753422269	0.0	0.0	0.0	0.009883159314157286	0.037669077096979864	0.005874287980829784	0.006145289921657415	0.0	0.0	0.025631164651809923	0.1316105599891486	0.006752554126939092	0.021255436822676277	0.0	0.0	0.010646768966781961	0.0	0.0	0.5457191825262826	0.01696572561011611	0.025786544136013667	0.06151411140081997	0.017848023054716222	0.0	0.0	0.014993450228698801	0.10597331197601578	0.0	3.389282852927117	0.0	0.01760465535810818	0.0	0.11686682645418833	0.0	0.0	0.0	0.0
GPR18	2.0592129831047203	4.178013369158806	0.26614911360104965	11.324322231259787	23.00579788925968	3.0418895269755533	15.648085673575672	0.8668077896122348	13.583742030005043	7.714352362201353	0.3597276319008127	4.674574708160844	5.706171902150718	3.3760597648455732	14.3580394056533	8.488181625227671	4.8752249178999065	14.398617197029214	10.320332584073151	17.26304986843297	0.16716677826301352	2.7324642332712767	1.1230261953179603	2.529965130379952	1.1659865583699567	18.85253348034729	8.072209480566496	0.8235363410661567	6.870735697081391	43.47125893197439	18.25736151257519	12.176243961533986	30.114760361917973	5.791150285583533	1.0770628052536546	9.593246644776471	7.3096134563469235	11.311973446262646	2.1437491934171042	41.64379496326218	19.539777505791832	4.650120239356319	5.747468304571664	3.8586724927834695	1.6013621585620212	9.353701600528906	1.8316321512435603	12.952086460753799
ALOX15	0.21881023004929778	0.39161332469315524	0.0877535958991611	0.438765591929267	0.7666552739361818	0.006712720117920901	1.6605038677438069	0.048586053542330365	0.42063238881289755	6.457684644766541	0.1008167335001735	0.06968560566393434	0.22845761266827136	0.4839187575686137	0.3612985737518464	0.08262408849479974	0.05905523178368077	0.1853389833223973	0.5283469979170914	0.1292191445971984	5.575139738307177	0.19245144635793565	0.13576918612072975	0.04856467681803189	0.0	2.484408233002711	1.5179339976274355	0.12261413391784148	0.21814874750828284	0.9318680712761394	0.0413477261049342	0.1979624811922054	0.407589719188004	0.04349800213328736	0.08693453580176635	0.047209641805229685	0.6645899669728212	6.308269979728505	0.06063159379621119	1.1312789969129455	0.02320419115658301	1.1101638409248413	0.20316105767428483	0.026701872583682285	0.10523478053322344	0.6179854859530809	0.041481253719009015	0.5535381052034238
SLAMF1	3.192876416610737	4.465364284082659	0.28688786268723243	31.88403042750315	4.266963686169722	3.53804535606713	1.6408721033218754	1.8042411391070483	23.41786776507025	27.8712761918259	4.220416594913181	29.810976481960026	2.464044536178492	0.7429349008594188	20.76415656344919	9.102765569985857	2.4272368044165358	4.496244772554659	2.0956548828240615	1.0303630082250597	13.513900975231996	8.96440249676149	20.820202812408517	10.653062868398374	5.760219414190873	10.86417374723801	12.204511725474063	6.107725732575692	14.879130587364184	51.42217475793926	17.832487800178825	5.179003592241171	16.261328837231375	1.7082008816139647	4.779197878744252	1.2271897013315072	7.249638744283283	20.784417338044893	39.64388735801687	20.764451909406855	1.0083848992669129	38.838426498282764	16.39860744535523	29.0521752864225	2.8579349442429494	19.451052582660743	13.619114726794646	14.078834143473422
PVRIG	0.23463647400639998	0.1612562609580377	0.1882013863668015	0.20074705308122098	0.2806123174710633	0.08062030996429037	0.35612116720122233	0.3334413835853529	0.1459597438352378	0.13378241289211035	0.5806979968023367	0.4304210111131954	0.2888204581195841	0.3345871838180976	0.5269058937984721	0.2480804915149215	0.12895601749814967	0.0867247845347594	0.267300863064057	0.14345593128281697	0.6631482501633448	0.2063711956288541	0.16941287007203587	1.074875333945894	0.3737739168955867	0.15430093462925032	0.31719751353808645	0.346495443903841	0.3454924022250301	0.562968344399551	0.6473399165358931	0.05660822294850032	0.42199874117156466	0.1679189507762313	0.38946243598391983	0.20249700189569575	0.2703695423922323	0.18832696742098154	0.05674210372500221	0.41592097913497517	0.13934210354812615	0.11962114862983109	0.14938657265020527	0.13743927561685032	0.11682907739162052	0.21661913203202632	0.5693636599184393	0.08523124722670694
DGKA	4.059560600604664	9.035781074110252	5.211032740763501	20.756290192516197	17.876556712456658	5.133722746026029	15.090337754753811	10.29953125832772	14.824905815692825	3.058999490884255	8.89086424647656	3.694574591033061	4.768152918006889	7.812631668635316	4.1115742323599465	4.464979319838398	3.3329571374839064	9.039640259446811	15.301762457699773	11.074121246174869	6.7366002387575294	12.909165111556586	2.2518726870706476	6.288896968445515	4.056660711576834	4.338008772421244	3.897480382125792	3.302398867232447	3.405476162053457	4.542069385424464	5.89548750635728	10.978978996781851	12.842330845661737	4.931949539791575	4.404998980588471	4.076141940728391	10.815251213109883	12.694596469088747	2.698231919366256	26.381577034584875	2.77208648173418	8.93767930096139	11.509078889269263	6.035075423588524	12.053063512762185	6.233398704866733	2.104555366727844	10.128664244921003
NFE2	0.015083637567476105	0.09718481826914105	0.12098551658209811	0.056459600510202046	0.0	0.29615357513361174	0.016352355394884555	0.05741604799791178	0.026064005379397015	0.039091911657488376	0.039713031398915355	0.05764515229159706	0.18235311224967754	0.05974717363719817	0.012453020909797052	0.10442069561287948	0.23685585948430177	0.1316346488808373	0.056033061685169194	0.020959281833971444	0.048443835499234034	0.044222001039833536	0.0340335291841074	0.2745192610542475	0.1681967487357403	0.03099767662043007	0.12073668865971565	0.059663857030527234	0.011567721851220458	0.02714287230352297	0.028502968744666957	0.2079467024559185	0.13564123166976527	0.11244471389882316	0.006658682324586662	0.026035094484402777	0.009446055824505306	0.13352894838196505	0.03799660246742742	0.044562560961372455	0.015995760772984813	0.029576391423803416	0.056019460536292476	0.6810545662550087	0.0682761190161989	0.06413008688072708	0.07148753931729757	0.11740933483580696
PBXIP1	29.940194124538497	39.122697897940355	28.637997499792807	43.442850817902425	39.62091443809824	11.368680920138198	36.437215526255194	19.83514235978754	48.34339670535911	26.291173317862768	23.608992405032286	46.456409355249015	18.833532402503796	52.606680467864805	22.019961254632097	45.47558885492127	16.647204351698527	21.237806007776513	44.043557912971664	22.387158080784626	26.358654444031302	91.09545037180519	26.8331333621814	75.75432302142687	45.04478269696375	31.638783592024872	26.774627855262374	35.657629291307885	23.710354371842943	57.003703984079685	57.23470138381654	40.42552439605956	50.11608646391213	25.520541030858716	12.760326363279901	10.653628607120535	50.665920741591016	46.98831336074003	18.382693126950112	57.0886038940686	22.29523279657084	52.710665010406856	70.88255161941747	46.721121391036895	19.025281956240203	30.043947722693392	9.239925029934797	22.588743516963508
DUSP2	83.75482531878092	193.89969193769016	121.8122290281924	147.4386107915324	67.71878203814641	109.85078785035405	62.20140177114239	76.88462033302069	106.97858698017916	189.48887579917033	96.80806814432218	162.0688086011609	22.943671672138297	210.1387110289385	123.46346476422214	86.44774770130621	49.74521284068422	53.593722288417936	108.96269802585493	91.20265508193711	130.9371429232513	172.733573764832	103.10053386064364	76.11981192368475	44.125566346077505	94.85450291528215	30.824809867345138	98.48628263592121	98.7354815578358	127.09405501718197	21.691312455570852	27.612623864669974	120.60941200427148	35.85762984190331	49.84844681716382	56.69473326740696	99.50611615987901	44.67443192386857	51.616909428513665	34.691273276081674	37.633330690877365	29.349493656935728	67.79581237933891	44.62327939929498	114.78196280663369	123.11992253001982	190.02364798908883	86.41243483924612
IL26	0.12125139910718596	1.2152471833537266	0.013893639090287957	0.18524751316891797	0.048552456790325715	0.14879134415788076	0.3567931832236386	0.04395665814172833	0.10475911743516053	0.022446030205233836	0.0456053369878171	0.7061128980234976	0.0	0.06861198684200587	0.0	0.043605022827468254	0.08499958096937332	0.1778418320583559	0.021448934775295747	0.048138108695978676	0.0	0.30469987135021603	0.03908315514217753	0.061512245539869115	0.0	0.0	0.24649003353140375	0.09135507783438213	0.13284048953781458	0.12468046831076807	0.01636600693732726	0.07462505935562058	0.20027134943163438	0.034434232386509	0.030586579831515692	0.11959190377979478	0.06508552138800505	0.22490001296829654	0.06981478064518765	0.2558720070092624	0.4775962172385526	0.1358588100937479	0.4411281267161071	0.2959312650805743	0.039203194849095846	0.10520743156713186	0.0	0.04494320119519202
MGAM	0.012105995545576675	0.007428541416852008	0.016646042933516014	0.005548650784532372	0.03554891808581773	0.01485564177300791	0.00937446955285437	0.015360539264200002	0.0044825877181486895	0.0044821180404222005	0.0	0.006609356413482592	0.045617146750934756	0.0045669103653174226	0.0028556244660822294	0.008707234984600465	0.005091922515559011	0.02485854530030207	0.0064245207254030046	0.0	0.0037029141465367843	0.0025351565098665763	0.0039021446807712135	0.021495293382017167	0.019284748426986464	0.007108132588081295	0.006152521269762401	0.011401354680111497	0.005305229915597565	0.0020747268418090936	0.009804100004260352	0.01937188083022945	0.006665171376697421	0.0034379864229101553	0.0015269143363432214	0.004477615511423005	0.021660919318918115	0.16330539540167144	0.01219829628387803	0.006812480295581125	0.0	0.010173322711816146	0.01101079075463085	0.09708103502899124	0.007828259396806425	0.02100826394249422	0.013114348254788855	0.008974448088585607
MS4A2	0.020908096313918767	0.017961622599376392	0.0033540673752694428	0.08496924447530207	0.023442124881920323	0.0	0.02720006656420515	0.058363741581479056	0.05057985683493316	0.0	0.027523993522333257	0.0	0.17463950449593169	0.005521213103910405	0.0	0.005263350498493358	0.00820790923345771	0.0042932847397885165	0.025889967306788053	0.02324206909870008	0.04476676017950165	0.07355768284304443	0.0	0.06682359932613657	0.05995155679403519	0.008593449761459704	0.0	0.005513513848647067	0.012827624186193098	0.035115671982997476	0.03160737921879497	0.3458929317529922	0.032231709055912106	0.1163788900549485	0.0	0.0	0.10998619996517123	0.13326506903237845	0.0	0.012354026837397836	0.0	0.020498571307383973	0.08874405573387323	0.025514589679666688	0.0	0.02539815605991058	0.03170945152918381	0.1084975101841279
CTSW	29.940520416143944	6.901780476795014	0.8862347447666405	8.120878111455488	2.5606078021268224	17.62608007405396	1.4914175726315526	9.250012579706913	6.569971575904283	2.3722411504107828	2.0962138968893185	5.133336022374313	10.643224700537328	5.134590075991266	3.8992081911077676	26.014619639781795	14.001196247395727	12.878790263995992	23.285632389669683	2.905018645049698	8.419166615201664	2.8741020684480247	23.891255359484827	29.63922284918199	4.77985302992577	1.0462662559868319	15.530198484155008	22.137928801952544	21.698825513312425	4.210413720471557	2.128818587074635	7.345510859931405	38.852978358581304	18.583768610045144	12.576484559080248	0.6263530300878581	20.228951099162625	49.6218584591923	7.105603383536808	26.540828774222586	3.6529795244036283	11.671538300984293	12.50590112974339	11.883793437028285	24.638831666717984	9.947885937683102	1.314272834532709	3.0494837867268734
TXK	0.3164240449446283	1.4897006964663668	0.17637158493780292	1.7895165874784045	1.4331271928018294	0.29615624068574675	0.8721334706973851	0.3742709407584257	0.9174612469597705	0.29883863658862553	0.7271962756297985	0.4167568520297391	0.4243892445854165	0.4036289836543656	0.39850025581375825	0.5400391652021741	0.4421349171367368	0.831456664426236	0.5777683251327117	0.2757334783100085	0.3904249438185734	3.097533374398833	0.36907803837064	0.28091979935016176	0.38445317166378246	0.341666355248591	0.3720512188870737	0.8980596199142992	0.37017043095584223	1.1645402324260186	0.45098436455389534	2.0240327878768603	1.1988209136927384	0.8475908943921144	0.29357654749017037	0.14811209281471371	2.40477754473849	3.494335664409718	1.2050942029212814	3.1953294269862615	0.19337271512815923	1.214614739942335	1.6902023648446716	0.798456744062592	0.12138085962785228	0.8925359725826458	0.49819320242809506	0.7444688533244725
FES	6.829512956558263	3.5552241815030214	57.94486955865946	3.275934161651917	7.428113359211181	14.65814723785032	2.139238906784977	13.823601274301742	3.3148053789928076	4.288293674871415	12.068407827319069	4.098125438498966	20.353900927825624	3.7833484051124335	4.789401862947985	12.955178867278844	10.920951590326144	14.957790860738022	4.135893252646648	6.192228626856514	3.2369674665614268	13.412871077484146	9.906154681643685	26.765521284754783	10.018248973787925	4.18160267117473	17.979897566252465	8.604965917999904	3.2423174948183897	5.678228668035042	8.055536338871768	17.097099538104718	7.40165786947534	9.269488931827627	1.3697005406638714	5.985063900675002	7.1612763020200045	10.618535864524862	6.133200468091445	9.794134658973807	2.6658368037955578	7.902184241235744	7.144342615554821	7.4975606346729275	9.653104353602176	5.594840330583603	11.797397788892496	28.73522115600108
GPR25	0.0	0.7855921958034036	1.168997487924604	1.778700224281042	0.11214157070224617	0.02104060707309019	0.0185883818923136	0.021755712477975475	0.059256012229933486	0.04443735261622361	0.04514340447691234	0.04368504634989301	0.037688752230420786	0.0679170219659786	0.0	0.5395418915688586	0.0	0.0	0.14862176260097582	0.02382526097981974	0.0	0.05026893212117556	0.019343642623289803	0.2892236683126861	0.08194115482006858	0.0	0.09149750899358589	0.022607437539583275	0.02629899194349683	0.7199359453978602	0.048600711208890424	0.29547675435443077	0.11013489903825202	0.05112817654070456	0.015138385505924612	0.014797570967329365	0.12885255155076725	0.3035754820957568	0.08638454096868387	0.7598409047906305	0.0	0.0336206769914027	0.21832998905204892	12.324143565291136	0.019403054540920506	0.06248507675940074	0.0	0.04448797540040639
HIC1	0.7923235013697274	2.097895957404431	1.4663032769573556	0.935776396228496	1.9311997181603253	1.00328506958531	1.6407525434690045	1.0490396337509758	1.5337974418625935	0.6904341308804731	0.3658185871170778	0.6290097109173405	1.3377461771530852	0.49426637865426604	0.9176930300407378	1.4337813376780404	0.7753538490964889	0.9455250093063268	1.3849350737746793	0.9892713815333689	1.6079493652409802	1.1109632396095144	1.417234355112159	1.0867346721863407	0.5743763681602891	0.7409794265788829	0.7026394795260882	1.7835394489331708	0.757344798827009	1.0607245687916875	2.4367849932025245	2.9741878151678365	1.4368121774379423	2.0293497185399785	0.46636234973711477	0.9493842663743242	1.5504102215945559	1.835186425720396	1.7726005526035213	1.00643620583608	1.1836369762833212	0.8781266362196423	2.164019639888782	2.2756924491642265	1.1928858176113466	1.0043235327173532	0.5137474760678007	1.2394301661640115
CLIC2	14.031128956051612	16.96355299556052	4.896162444551917	7.586994540217683	13.667203160975628	6.058494633429114	3.689100013913569	3.743667847905054	12.145312568660454	10.628867102439719	5.506764150168183	3.8337781327641176	8.431000415305515	2.5018813394590365	4.482061468782581	10.406668806216585	4.607336441688097	10.35333778290347	5.488359472273759	4.30933535547551	10.374435006696205	6.4203338502519935	11.650117438430337	10.122581832631324	5.744536593210629	3.0990582081672704	3.5804521705966206	7.2358287991433965	5.842876672765181	3.429444571465033	12.643748827756754	14.818460950055842	3.6892709264544052	7.357740667546663	3.3806786651933436	3.530908849297533	13.689540078066045	17.436050221191064	18.18794876313892	11.183288494136873	5.91012382860327	44.13587519188374	16.42629504421075	5.424786281558871	3.3610872907902944	5.686758035149443	1.0192411433203001	4.567708885554772
MNDA	17.96056855074578	4.855700912792182	8.17508066968514	38.096974305461835	10.486096615267307	13.45037412778382	9.294443726481095	5.806271052965388	56.397880931879385	1.488316791531243	4.1668305103688725	2.2810850282888033	6.897865356026166	3.1284711177060434	28.79031987921802	4.086514918588683	14.440640321028729	57.27971013197145	5.420048938102676	2.915406582989078	53.88839088006431	2.1476235468510523	175.56669589886786	17.52699422227452	3.644809424645363	0.9106677793141118	8.477584157762756	15.298592426673505	2.4274518790072497	2.3217372296411716	2.8539168483943542	93.64031458431712	3.5434660134384623	69.94359382335014	7.337845284124818	57.521658309476074	20.7284267363385	24.882338072199193	8.06459894807036	6.741856645739023	1.1892176141884212	13.991263507896104	21.35185644507447	26.05619043982218	27.25302719141264	10.029962496125505	22.939354916005108	7.438328988493623
CD68	3.3090324232607893	4.360278931912431	1.3714335616554028	1.6102316385699398	2.495642118097012	1.711930690795874	0.6547628022791552	2.169468914550938	1.9696601013688615	2.491211986456652	2.586785131902357	0.8018969997395795	2.449441765571872	0.8985276181531194	2.7951371478607943	1.8951452075150552	1.911811041111405	2.820974423782001	1.9276115548963628	1.0638104194460642	1.4024368658716915	0.7357084414651092	32.772761060071	1.8880100489886842	2.7643629059720474	1.1362864624031097	2.1183616975002844	2.4002096454688346	2.139769603056201	0.9898778615163402	1.446698192046079	2.8145476931892377	5.704394078130611	1.530388480277142	1.216686358536947	1.057150908251474	1.800580493096437	4.367659311613787	1.705702027135569	0.7706941219175985	1.5335542871731618	2.3601899554975536	3.186331199280131	2.2214640583475376	3.0803789465826137	1.5086620725718474	0.7418114015919623	1.3573811736045904
NKG7	407.82431050195095	152.75204841928644	48.52892109414389	115.33143637366805	205.85419489555625	181.87212711470218	9.348624090125753	109.11241368696926	202.43358943802187	195.8230085414138	237.2111608264411	33.361592428821574	43.46895724904281	62.372087432350504	56.39600245365566	286.36607718717306	307.7221193555266	344.55333320059015	161.2799314836323	38.1610351783595	61.31766820682833	34.71120838344107	708.4030870368871	2007.2144722816706	207.25818858497306	28.64881524224956	202.27505993625803	208.51857581931418	218.49703171999994	89.2587694890361	34.84821733862332	171.83796689105517	228.2373453824037	171.5441642792541	63.52808096318671	32.329384871219744	125.41666725587035	485.88570862073243	309.45448188503593	114.75152559578581	60.824265264293544	156.45513284383068	138.43884291259087	262.0591171669468	447.1711372245432	137.4594167107298	15.819175569449676	62.52392401573237
HSPA6	1.6728046701568293	0.7533907021169399	0.7685157177116528	1.57901823750748	1.2400910427951821	2.332232824175328	0.31502250577662605	1.5146600464717275	1.1738613523589816	0.3867230425488355	0.8581054813874169	1.8708660022785821	2.5376245396751123	1.4309838672932544	0.9985158853760256	1.7496722308031405	2.335427120308909	3.572025578728317	0.6029403217097042	0.26190704436036283	0.5549076880312516	0.7943593757002112	1.745431290633078	3.5489205981892376	3.640592632258982	0.1775339306903172	4.218841701058548	4.442289964201483	1.9393815037288227	0.9138939851804726	0.660403928185773	2.375191946128436	1.0391792101696584	2.857053718362328	0.5685801375251747	1.647005222736825	0.93446631122526	3.7821074992621098	1.4877232358020018	0.2552245029839688	0.6829333054799509	1.5476429982541795	0.9333584011079701	8.817136264549754	2.1418320762343535	1.8603212013745076	0.8635308819337828	40.93745594325374
LAIR2	1.3473270361963636	0.7666902499976704	0.11083979237229147	2.678613739809691	1.9044153196821765	0.6782960825654907	0.0936316453387036	0.37259180312619167	0.6417294200170083	0.9848768355343898	0.43204499442344324	0.8801847928747373	1.3288956143524717	0.3192982071647468	0.6845233831475266	0.6305132591132654	0.15257345934580901	1.2768977552146161	4.192291796985845	1.0320890883390366	0.48079832653607757	2.6333832418794447	0.1558975576166184	2.16227240669312	0.8805253594019198	0.3904758345702666	2.9496488242502235	1.0248844829048638	1.112754750020239	3.8957827219545695	3.704744752201651	0.3869703912766902	2.0415209708095468	0.3433840428146735	0.09150437843857295	0.08944431579101031	5.019273047031384	1.2844791177485635	0.38291269996694477	1.6500342319652517	0.1465437229997233	0.4741825352287472	0.4948880595985947	2.5505737679087286	0.19547047524517636	0.52457323253453	0.0	0.11204531837934262
ZNF442	0.2296058451440337	0.17046178658826938	0.10004096955023933	0.1182295933871198	0.45554114073786534	0.18435915084684318	0.05838828923222672	0.10430421811270474	0.20817181035739063	0.2865123508462044	0.19031150862797896	0.1588861512238109	0.1744618020741162	0.3256170938953642	0.1497774815113	0.3853359073116043	0.24203336307311818	0.2386475490326898	0.2983553684106621	0.259963374332026	0.10317821623803902	0.41968321575921474	0.19507367167398493	0.39258652675605865	0.2619023423046789	0.3902975079600659	0.08067492344216975	0.2429378925144241	0.15217303756577327	0.2720485176528582	0.6829550390772672	0.27111082988479174	0.2731157718555739	0.1324242343829065	0.047551445658182034	0.15656726632833529	0.2627266060998854	0.3078178674290444	0.11425009772210637	0.6671732420018168	0.38477487202155447	0.11394384714008776	0.3188368983058918	0.17641771532960027	0.10264803644502307	0.1928295746789086	0.04299046663411121	0.1691613106340195
KLRC3	0.016220166007993475	0.09289559283983806	0.052040634223293525	0.0	0.21217028881902866	0.13932987366730964	0.1582603176088142	0.08232300958568306	0.028027887317775058	0.06305613886046824	0.02135267302349475	0.0	0.0	0.04283268632699544	0.0	0.0	0.461648421029931	0.1332264595558148	0.02008502167553261	0.0	0.0	0.07133108922069487	0.0	0.028800376287227758	0.0	0.0	0.08655600589469548	0.042772956738668766	0.0	0.0	0.0	0.08385568516427	0.020837369399776984	0.11285609699793109	0.0716040359730743	0.0	0.12189361583962977	0.4211977594789409	0.06537533901879322	0.20765454691913776	0.0	0.0159024630717004	0.08605777007500048	0.0	0.1101309262961987	0.05911044717831215	0.0	0.02104265735402877
GUSBP11	0.07960015513877083	0.40296831746027784	0.08664964226527805	0.2705886385109211	0.310772786401567	0.104656943273844	0.13868919436323845	0.16953512615285504	0.21123185184072812	0.06262613770996528	0.09356056729340811	0.13761790021103915	0.2749495170350944	0.3303152140082144	0.03755298763522541	0.14670926573435894	0.30132675879358195	0.18388302406275203	0.22529568130386712	0.398976729135077	0.21304193611496158	0.3417212933783691	0.03527926027142114	0.29781787583034003	0.19926087236196843	0.087633507911266	0.09607936898604152	0.1836690353029471	0.0392437171383071	0.0750303581569085	0.21756794718617134	0.21555818671776872	0.2848643367230843	0.21757966303774157	0.07780899029628197	0.06869687602651497	0.15666896497008542	0.2315330806651923	0.11744604797483316	0.1707766601490759	0.054265923685119954	0.10870001170183152	0.1357479206742871	0.13182979475002665	0.23806214887396626	0.15540181685701437	0.15090310131589013	0.12170687499206889
NAALADL1	1.938510384023672	1.298769516218417	0.6537122101657395	1.3640474340679751	3.94078504791716	0.853205982069358	0.6838814625874134	3.610609030206801	1.961272900345615	0.9248441599776032	6.358555685919708	2.475334725729436	2.4189580604477308	2.6750304794003705	0.9807862544006292	1.895184922043728	1.7714551642180485	1.6688063605395564	4.6183629959212045	0.37109434683371156	0.7985685969045269	10.921111960773914	1.760988972871281	5.073068061876009	3.132040570028561	0.7380804350775114	1.6626572566597315	3.205560223731948	1.0876232958970937	4.573775339751341	0.6830298765694418	2.574878253511749	4.341798776497287	0.677359838364036	1.2968475381623517	0.3179062724133457	3.189228101472037	1.8804864630785358	0.7701809845527834	3.219490757487021	1.494191543604639	1.3723621148157599	2.4185553127012973	1.1125648186462938	2.1519829912381088	1.3144425024459396	3.5440212777955766	0.2927031556577686
KCNG2	0.2067058343437287	0.43160787700236014	0.05526609443881392	0.07368772494205045	0.0643772939248286	0.021137927179786686	0.43884745076150566	0.1311380411718397	0.26044415181092795	0.8147327568715015	0.05669026047857151	12.847949943007006	0.11358922735088584	0.03411558087651945	0.25598388310463727	0.24933723159327226	0.1859611554036662	0.11495557830789482	0.05332471064629196	0.20345141915281317	0.1290864645292189	0.0757521650556876	0.13603179576463176	0.7493426303917634	0.09604018793401337	0.035399289350485086	0.5515243002808277	0.17034003585638446	0.14531348647420606	0.04132947993667324	1.1880873213804026	0.3413699523699476	0.2212886223030759	0.13697243224982003	0.06843782605681348	0.05946405946517053	0.07551164792542786	0.1931537618742616	0.19960342870639547	2.222212481463297	0.0	0.08444046071381273	0.12794824057698984	0.09459280393976544	0.09746400199526772	0.041849394610433466	0.21226045786003112	0.4245906033360618
BFSP1	0.08080920895193322	0.0578509752063181	0.06481688416291753	0.06790303295791666	0.10786090318198016	0.3258228663810674	0.03128794596261253	0.14647677465077447	0.14462250846018443	0.014959381568909302	0.022795600090798063	0.03676531334159994	0.31718835184588046	0.07621190933563993	0.03812338329367515	0.11624401621730307	0.1586167010017776	0.15408181047821112	0.15009600203114015	0.04010265564797688	0.12358734226923174	0.26229911171600984	0.09767760022772731	0.31771475242076064	0.10114373170869495	0.02372388827522731	0.1642757508038062	0.14460070247815437	0.026559862291419156	0.332378185826828	0.12543382564286043	0.20888539552963592	0.11122737168802477	0.25243942837577205	0.1325007604290802	0.03985161083810329	0.043376897391184555	0.5382301076857763	0.06979313936159737	0.09094851251425617	0.5631439969110781	0.0962034932756175	0.10412296595010373	0.2254015481086582	0.08491392560669242	0.09115150999032062	0.15319518190003745	0.12729959731006457
MAP4K1	62.91392479331555	67.48553444498117	70.76775858173674	117.91791503424449	62.93283144607141	58.34203188641289	49.004372963760694	38.56298826280625	70.55443837757387	83.77258219768245	30.67054091801685	115.0944598079324	61.14130052264724	75.38741331025388	102.25761419397391	80.8728117530274	71.24117421896642	49.21445406666032	75.3790609432008	114.1464094823045	166.2951259396196	51.38807394788017	92.50499844110375	51.76052003404488	41.02351889977364	132.66991870837074	84.24224028945062	39.40814359495825	87.97968829680106	38.189767274326314	44.39978031804262	61.86810084684692	64.47192789195064	85.42986711801038	53.217786009048865	48.100722898617455	41.27571301976186	62.48380566359063	57.43206167716527	62.875383619612556	113.65505574775314	59.88050947209603	48.58991070894325	35.19150094302672	62.84734281754985	97.47656167503142	69.00261219624409	72.04924965184024
