Gene	TCGA-3H-AB3K-01A	TCGA-3H-AB3L-01A	TCGA-3H-AB3M-01A	TCGA-3H-AB3O-01A	TCGA-3H-AB3S-01A	TCGA-3H-AB3T-01A	TCGA-3H-AB3U-01A	TCGA-3H-AB3X-01A	TCGA-3U-A98D-01A	TCGA-3U-A98E-01A	TCGA-3U-A98F-01A	TCGA-3U-A98G-01A	TCGA-3U-A98H-01A	TCGA-3U-A98I-01A	TCGA-3U-A98J-01A	TCGA-LK-A4NW-01A	TCGA-LK-A4NZ-01A	TCGA-LK-A4O0-01A	TCGA-LK-A4O2-01A	TCGA-LK-A4O4-01A	TCGA-LK-A4O5-01A	TCGA-LK-A4O6-01A	TCGA-LK-A4O7-01A	TCGA-MQ-A4KX-01A	TCGA-MQ-A4LC-01A	TCGA-MQ-A4LI-01A	TCGA-MQ-A4LJ-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LV-01A	TCGA-MQ-A6BL-01A	TCGA-MQ-A6BN-01A	TCGA-MQ-A6BQ-01A	TCGA-MQ-A6BR-01A	TCGA-MQ-A6BS-01A	TCGA-NQ-A57I-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LM-01A	TCGA-SC-A6LN-01A	TCGA-SC-A6LP-01A	TCGA-SC-A6LQ-01A	TCGA-SC-A6LR-01A	TCGA-SC-AA5Z-01A	TCGA-SH-A7BC-01A	TCGA-SH-A7BD-01A	TCGA-SH-A7BH-01A	TCGA-SH-A9CT-01A	TCGA-SH-A9CU-01A	TCGA-TS-A7OU-01B	TCGA-TS-A7OY-01A	TCGA-TS-A7OZ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A7P1-01A	TCGA-TS-A7P3-01A	TCGA-TS-A7P6-01A	TCGA-TS-A7P7-01A	TCGA-TS-A7P8-01A	TCGA-TS-A7PB-01A	TCGA-TS-A8AF-01A	TCGA-TS-A8AI-01A	TCGA-TS-A8AS-01A	TCGA-TS-A8AV-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC1-01A	TCGA-UD-AAC4-01A	TCGA-UD-AAC5-01A	TCGA-UD-AAC6-01A	TCGA-UD-AAC7-01A	TCGA-UT-A88C-01B	TCGA-UT-A88D-01B	TCGA-UT-A88E-01B	TCGA-UT-A88G-01B	TCGA-UT-A97Y-01A	TCGA-XT-AASU-01A	TCGA-YS-A95B-01A	TCGA-YS-A95C-01A	TCGA-YS-AA4M-01A	TCGA-ZN-A9VO-01A	TCGA-ZN-A9VP-01A	TCGA-ZN-A9VQ-01A	TCGA-ZN-A9VS-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VV-01A	TCGA-ZN-A9VW-01A
CMA1	0.1526699148478281	0.0	0.03531515413361519	0.06787504706323122	0.0	0.13813381588972784	0.3242721026507849	0.08464724565638115	0.023144176437567054	0.048295919280066046	0.03844513318237963	0.047411473991911146	0.1008895255098392	0.03725878857786724	0.6898151132527051	0.11689238787669631	0.9072228517992207	0.08428354805905003	0.01774733577122589	0.2682374296827297	0.0	1.294422447277758	0.01785972778286493	0.035121959939796055	0.0686066933232663	0.27261923028125956	0.11342990000006603	0.10740545481274588	0.021759786413924953	0.018397101876796773	0.0	0.10095244266972969	0.03421978393122882	0.0	0.04200954185731964	0.03672693160668872	0.05161011220148404	0.024430109004386802	0.7117378236913638	0.0	0.09288646076344298	0.16534572710040307	0.21926716012263747	0.12410540588526597	0.0	0.2738709087440794	0.10533319614994241	0.06647001366226624	1.5732981384469604	0.2286465217642466	0.03869161545927646	0.020315748880615825	0.022193164986991754	0.12267042462390965	0.04771335480288674	4.17541666481227	1.0808971232971083	0.040838196448302444	0.018861325318192623	0.03315056949378814	1.0985724553232075	0.0789957469508138	0.144975817906986	0.021795681604612982	0.0	0.0	0.0	0.024715992384677365	0.0	0.019752937389510228	0.2523021185921237	0.055916175244383526	0.016937475867975893	0.2090066827258492	0.024094966267975026	0.2534895346269641	0.04974417749446913	0.13238020708628384	0.1316394048341658	0.07984376547968197	0.10693758084426874	0.3173960225568293	0.12750155612784453	0.1455067295202621	0.0	0.0
PLEKHG3	6.5920694337085575	7.440517989124791	5.1177440417807905	2.2463430143231333	9.656396364373183	4.272720939953431	8.719292336310376	5.75046550267807	5.151129975508979	14.586677411148873	7.714264526780381	1.9135008169517262	11.253135930274757	1.9727480550858925	5.9259435995100604	10.000997656812482	13.797330308132821	1.1962092938257016	3.5380796529848055	0.6207842182999634	8.952656507699963	3.8365829824074877	5.131371211918724	12.880486333724301	13.13891478576402	4.825772394971004	7.765292539905056	3.3025223435345055	10.466654583087418	12.104290539628456	1.68184604619137	8.948953014056213	10.378377769136213	7.5383685783806715	9.692008703775086	3.9238486326729065	9.204795678116307	14.530315008883777	7.749683490050481	2.290094415191421	8.405307533036618	12.15788970862116	4.725065875765833	3.69437488042139	10.719684463203112	1.1012579446498996	3.425812297344068	6.71196171249005	8.69164099921573	2.7687138803595808	6.903792701827273	3.87430030590901	10.156548225337351	5.958464046374069	3.9170601121395565	2.498973958328791	4.609050610052393	17.572842233361683	12.412692036187751	10.356635939364944	12.912044680970574	2.276193468042852	7.809671851104431	8.3524986477427	5.780163604346902	9.344541529145387	8.323657831579059	9.887735477397598	8.758645321482545	3.039683506735134	12.025465357030303	10.403906290707601	7.324909373760326	13.52293944866266	5.322936134989676	13.369706366199487	5.155440333686416	4.6304195588618855	5.113160594553771	11.580719410394194	7.489378412747104	11.94730619737644	8.58818972459212	15.744614615641083	7.501190791555814	6.9763107177031705
CD38	0.41040850486587743	5.4741691461620015	0.7409716938670159	26.95493211098455	0.12106943033885997	16.82954168717108	0.9184976428291836	1.7413315261214648	1.1230580786730822	4.868605590016871	0.982686767482309	0.6448202534620544	2.530546254037283	0.8250416562206222	2.5397421026920455	0.6976994862525756	4.511491844497534	1.0691112945976493	1.9576670560623572	4.757281793104902	3.467199009793064	0.42694635928483504	1.0399598338963596	5.220837075738813	2.1803267187894235	0.30384432688139484	1.0207174188866204	2.2608887408465073	0.29445704844925635	33.1132160687161	22.865351602599322	1.45234926064271	7.692070793614045	4.498463652803664	0.47086231058511974	0.2459873976446687	2.2456861051188306	1.8766956704739015	0.694902928830712	0.49483904127103795	2.224429515163399	0.994438167307147	1.329636291610818	26.82610991973111	2.508300823794528	0.9691509955085462	0.7371694945848632	0.48154155338902793	2.256221835321974	4.503088456782164	6.981084998515461	2.346506041208626	4.025522852185252	0.4493728132730559	6.515347343115223	0.1295525816119396	2.1777798557119232	4.719677214550655	2.0805486347586992	0.18351778066199564	4.664415646821415	10.449584487622467	11.864442069843552	0.38431939060442133	0.45624956911844516	4.285266620238518	0.38296988883603467	0.7398680941395077	0.9488084316743737	6.733800849150965	3.382581317612698	2.548974127510366	3.134725274802471	0.9227728888945639	1.0868569685908445	0.2587134035678109	0.8635313461221588	0.6007492974625976	21.006241777171493	27.039853509957297	4.695026237243444	0.34904723125185155	0.8714001319611278	3.985279145024762	0.39794514430245975	2.6448230190365027
RYR1	3.056966810785961	0.1340396508811621	2.543175533510893	1.13268353670294	1.4893530581667664	0.149983127562902	2.623218791854663	5.675964988289353	4.368460765656552	0.2877048262508557	0.3339440832573539	0.14887024650713232	0.5921295671968345	0.6735194079822291	0.2272432163798075	0.5191125171543916	1.2018318135039978	0.9646018467610782	0.28019224698581	0.414568102253688	7.861323353056532	0.3303078291079393	2.2358175384437633	4.208223482645989	0.5828485606296963	0.07261658391041625	0.9087216363857598	0.11661884475092466	0.40739526705158413	0.772015683549196	0.383446277533948	1.450140895196565	0.4579127942329879	0.14040873066173698	0.7322764418370009	0.10454350412763058	0.3069430470897925	0.4602577448172378	0.23631313404937493	0.3100614456792663	0.3957853402572553	0.11281233953421288	0.2877972778102318	1.055248676786952	10.577254166276198	0.49828551746193983	3.376662277345817	1.6677561664733322	1.1706613578229237	0.5468432808568997	0.573388414065596	0.7583341598436313	0.8961451279586159	0.2231887143163358	2.8199414559578435	2.21304728740023	0.2753244361853129	0.9767082025900748	1.9328008733574373	0.17899854009717386	0.12089285827971863	0.4010425799075883	0.7803747766555973	1.308629652215711	0.6769535704147751	0.25925550119019736	0.2841316064879029	0.10589405544106323	0.6549678845637186	0.3246088727540275	6.1094659068409	0.6809672510067566	4.772556334421303	0.8059279357728888	0.1400013376709548	0.36797079634057206	1.0412989855819639	0.30767266269680427	1.5275471639268448	6.438703272243961	9.150789121220699	0.25656186020616234	0.23821454218140747	1.1187293785442995	0.26443918642335373	0.5860339966524297
IFNA10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03417370349283333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VNN1	4.367698170809629	8.199981757850448	8.043520948038953	4.340943608776509	8.303317487122817	0.583399677025739	0.14130208493915997	30.89842488971436	4.468480272425032	0.9178868032919096	0.1043811359072917	1.1084683556358073	0.9282908257540068	2.4840431945860755	9.539008345460147	0.869830906915116	0.5669203972017478	1.3780984229217572	5.343205122445943	2.6703701105009117	14.247415952248122	0.42444981420727457	26.939093581113163	0.2860754876095837	0.25353663156397377	31.783440366562104	12.438559956462141	0.4644208177571074	14.074000064730138	1.6871789038510974	2.3191551065320453	0.16750109893688525	1.646554423123923	44.23129346748959	0.29148346315744744	0.26036982308916934	13.555790882917066	0.7591031069290759	13.710953837554719	7.054326825454732	17.81603587035964	0.9103197906782103	64.4995728861946	10.061837790829491	0.14710694878734176	0.29375922328700943	16.771534027546316	42.771527744947655	0.31373412789383703	9.455563050515964	0.35016783984558675	22.36988955540119	0.15398741102171964	2.2499951779234757	1.0867384789062404	0.27046956320904925	31.890501971639928	0.8500682276145326	1.0754052429384262	0.31002079590702447	0.22784502368296344	2.1328724510351096	8.20977079252801	1.5188698957645679	5.292088597872479	19.160559860385465	8.268223122039277	0.8500041450593805	1.304746707935097	0.17280958392969636	5.1059160635705	0.7675152148370818	0.9299470411086392	0.5422465069999456	0.45066740836148056	0.5862795622185211	11.404965768615325	66.48493719411582	12.231360488517335	0.36130203599947164	0.4968087263575858	0.0652842167218739	0.5833695635522507	0.5651561482893985	0.23002371451700165	0.4303207044688433
BLK	0.4020816339525983	0.33813531207455094	0.027558025753178894	0.5340737879717385	0.008639714188735548	0.04042204418758022	0.16518170505327467	0.04954058037476439	0.004515114162412681	0.15546097439737894	0.07125116656740027	0.24048268361311664	0.19190120397178978	0.021806049280086448	0.7032553263162304	0.3002541893198376	0.55624436712123	1.1904423818450263	0.020773583532285533	0.9898992479746802	0.1063213794047928	1.3779039011153302	0.087104751887638	2.4632281675403918	0.21414772981529673	0.04500210455818565	0.44626073191256443	0.09778227192930067	0.016980153961990707	0.043068293463033314	0.13511254716719168	0.00984722452445097	0.09346140445750661	0.028408653459571775	0.565488842328419	0.025077237602405766	0.03691758112722643	0.014297946369233205	2.725434461375975	0.08212216269649741	0.1413429080033204	0.020160439607083358	0.4705364604165092	0.09381869989485447	0.04506205163862198	0.07717448676550265	0.13562389165727962	0.019451093941799558	0.02601093870920379	1.8957476812233494	0.42647375978041513	0.332919417633633	0.004329584758033356	0.038290131292132656	0.027924680481173914	0.01998937481522023	14.659566526588076	0.03585139607001131	0.06255299833297645	0.016168063510098918	1.1073021760632509	0.3313364189450818	0.19393927563615865	0.0	0.014470542930611119	0.05984416678959792	0.029746245195129584	0.014465262251431854	0.010416697575374112	0.02312117718177409	0.9926177146085755	11.115746798175204	0.059476882779583296	0.04892923465686749	0.01880240132667743	0.43518078424289386	0.012939216965003553	0.04648604148876401	2.0141287040493308	0.0404987261004679	0.07927585891196065	0.04221794235646814	0.008291273377156294	0.08870745208750841	0.006761433737330513	0.003273875661238268
HAL	0.055597244544536295	0.011138729593891394	0.06430295262962682	0.0988712306230568	0.03628730326842833	0.016767895516099918	0.006560499205081838	0.011559629204197064	0.012642495135269938	0.03077855951787778	0.01750052943638325	0.0	0.059703425487731554	0.054273587092865005	0.08103466032097306	0.03192620504496446	0.02753166900299031	0.03990120089011495	0.09694473543091675	0.4029425555400423	0.059540798905806325	0.08710376638094974	0.12032236737431323	0.051160942811619536	0.02810727967330573	0.019092066935817442	0.024095955243491396	0.0032594543062425263	0.03169672735308282	0.02679842123369336	0.02522135888241328	0.009190870460699996	0.03426965730460996	0.03787873037766576	0.01912307652558498	0.04012413709540308	0.02819199871723077	0.05337974070061513	0.055540920059923504	0.00766484157462588	0.01691306135550663	0.02634334007120387	0.0036295327180007053	0.03672094707270945	0.018692666063773844	0.04986728361700954	0.038358804816380765	0.15733992157416066	0.004855442620308015	0.05204085476408138	0.04579309832013534	0.018495779927202527	0.02424601118479175	0.049139683894174446	0.0	0.009328504395403003	0.06298021637227147	0.0334617674551001	0.08585824826598487	0.012072321654002627	0.0666771855572077	0.05753518452609474	0.09050625154274616	0.003968626829278232	0.06753013767559546	0.022342132381686586	0.03123399098929891	0.05400439533108048	0.029167158057599174	0.035966774842566496	0.06890995485436702	0.03563488082278843	0.018504175928897526	0.07611319926725746	0.04826016659997445	0.006154157117381542	0.04226869545097811	0.014462524761728046	0.06163539508982652	0.031984053276224556	0.12072350994086589	0.03940395980140132	0.0077386292325614114	0.013247163385180505	0.012621518165696566	0.012222638788080165
FCER1A	2.6195449080618887	0.5084168747359927	0.4544590478724826	0.1273798093528331	1.5316322160476008	0.48143290739738487	0.2318305847850295	0.7318717113167792	0.07445868951761736	0.7963022879758899	0.4483560532036901	1.0486482026435882	1.6228924532664473	0.9589420744374495	1.073830975147089	1.3475568526426742	1.7373141470217535	0.14913485490833822	0.21411056160005426	3.649621583513368	0.3506688997654024	1.7426998534731037	0.10055103393015186	4.279618355571309	3.5039175531133173	1.1131936902644344	2.691306936332265	0.4031315468478702	0.6650463133506879	0.014796639020171698	0.1671104456773107	0.6495618113771131	0.33027231804542767	1.3385335383605383	0.38856121740972793	0.25108295861137786	2.3798832969458354	0.7073617484417776	1.929957184903405	0.8802790929809461	2.5251244156707977	1.0805130374491845	1.362741550377065	1.372483281603245	0.12385295222867287	0.22027213862080974	0.45748060590507156	0.3474983847300821	0.32170954151214515	2.436655561660354	1.6182062417537653	0.22875707623695907	0.0356995632495023	5.564583172532927	1.5925816808460622	1.710030961532416	1.5474550009232515	0.14780622774570218	0.8950305987684397	1.3864621013032017	0.8283495632768056	0.8100793475384878	0.6329869984524703	0.6135531143532817	0.14914596071987551	0.8388559764012282	0.5365335352493836	1.5505519480037768	3.285323589526155	0.0635485058677685	9.960212670660171	7.218154266742676	0.08173604234351028	1.4624906239677742	1.14338370832672	1.9164679168040384	0.30673441178286076	5.153260339508525	1.5125214264738882	0.06421768948863171	1.668575070441309	3.225798686383059	2.5808029573621525	1.199556229172658	0.5296379043494885	0.1754656844743634
NLRP3	1.0976219093544888	0.77519032868386	1.7703344972135797	3.074995037327656	0.7545619796105971	1.2788049438649711	0.5996947220600857	1.713172526439041	1.1077823580558017	1.698068074686339	0.8367776796308981	1.4708570113671566	2.732468833920115	3.9483663810950045	0.8415475878308727	0.859586206529964	1.3274730842057463	2.503517264506948	1.9051804123605014	1.7479744452004797	4.389061104175185	3.3589014946200635	0.8161486366120034	2.5769824432695216	1.5236649522583092	0.6691671131019938	1.7948566833651651	1.6501650347713306	1.7872986305970406	1.2393157210074972	1.3869273143661762	0.5667194671605118	1.0851994838270071	0.9998201167084768	0.641292391386473	0.37617889754058464	1.2402266903853003	1.482117245787809	1.057456151654479	2.019011435762733	4.252016866111839	1.0666224492478649	0.7342246360302889	4.583512402038717	0.9402878641471024	0.407585518920208	1.941992509695544	0.8379385703799169	1.8331199486486667	5.727226068661681	2.1148827249601547	1.1164607987425392	0.4808596836676544	2.0345033043782617	1.8420544536993284	0.39356208978965346	3.6449750577513305	1.8983880716746189	3.2693492546456397	0.9468156662338041	3.106083522286614	4.259555460784745	1.5624378133920969	0.7169574231242755	1.132311618964326	0.9214485767565479	0.7358303098511867	1.3923567524128684	2.8239290487975097	0.7781586013885755	2.0085739661426434	1.547462811992014	0.7172880388894223	1.2762281087086342	0.6027489785407205	1.82080124151096	0.5127752930442537	1.966078443253986	3.2967371054027597	0.9153146942176447	2.9531452507576508	0.6109753638105584	1.1887458516525204	2.633218338414529	1.4336314716244338	1.8874598615319025
GPC4	10.92595891510272	1.4753711460919017	3.912794478166105	1.1369161612965937	3.2921151899919963	9.155008953416537	1.0720265732280563	9.230701075414737	14.95728331750868	4.119325459476204	10.36390103492835	14.460370524163721	2.644459899131061	11.282885139326403	1.315749650298614	3.235055752035218	1.8403445817652142	7.668090014165109	1.3544795285371976	8.648205474879715	1.2089971863487072	7.415668816497057	2.7362363226579154	2.1264965940641196	1.5487891857811302	0.5823557717075054	1.4821163899216718	12.661024307246464	16.635878772778103	1.7099067648310453	0.8373491148967411	1.1204245520932434	0.8953337398753216	8.71262881939335	2.178453070104693	1.411909870018329	1.488459221161643	4.758192240603349	7.575596359767392	0.5844920753265921	1.1160083535416043	1.831191426697445	2.2330246355982104	1.6616581636428447	1.10543753934456	15.003818958260364	3.490219701744812	0.6592391425574888	2.4532730769451425	6.911025512658963	17.67384629656854	0.8711974740235038	1.1068304105961588	27.868845793598595	2.956457986216932	14.609429036799828	9.286728123853077	1.5429592770948721	2.4728034083174917	11.704644007597578	2.3304197267713436	7.7712504043114645	0.4538511405514394	4.418024209851117	0.490437624869291	1.338642825482835	0.9325515337446659	6.667517658544022	2.516700385996485	1.6903934591318066	2.295754287639589	8.47696544429458	1.382261941897371	35.11287408118279	5.566865058426635	12.026030740542947	1.3563345051895066	1.7105551161968489	1.005384580036599	3.8040306454956614	1.9959295784776119	7.990991701216597	3.0268680914458814	2.9205855525586464	4.570093958813883	11.70772193338185
CD79A	6.2341230997930515	9.05117998963652	0.6054446002245126	17.32079677368751	0.6488149436747357	5.3247997356868835	2.369736992650779	11.833845451496835	0.15871392318180266	15.581217910296314	0.6111701860901801	1.8029924277839222	42.72246836998734	0.41810161553922054	9.696808018853945	3.7893976759167076	26.71695560107912	9.520979133102927	0.37617739387740623	14.813306460679842	2.30067095737032	13.104468647101058	1.1134108404867953	30.19420641606252	2.8870271696444876	1.6341945517587462	7.118587829323513	2.923862799262522	0.2848751279221329	0.9060603274943699	39.175644828874965	0.5821557276990155	0.4266658355758197	2.827240209058919	6.6259640733236616	0.35489260890926033	1.147566697545455	0.67012943049346	39.832612618512265	0.5773466695614262	1.7372178390215178	0.21904458474561106	5.76606451777982	0.9090948053535302	1.0720051215643411	0.6829462182112433	1.7467369577485736	0.7044583151207477	0.4322280777285281	21.369537692267485	6.645368619675778	17.845324079778077	0.7332899310842145	0.5047361543310074	0.4015635938661588	0.27148244228777996	146.73816343637225	2.7877978795008573	1.3992643758777183	0.3203341956373593	20.203719576620795	26.22430168352146	2.724335522372537	0.35328436144357767	0.18496877630269282	6.846339909927967	0.33270076836410545	1.093999218483158	2.2469190922868525	0.32017369307030275	9.765096385809942	116.84821370275739	0.24286064034079757	0.13029890998933413	0.27038303464842683	6.742630477941423	0.12404602611383408	1.4029835786205798	29.121924519028276	1.9412712720529637	0.5333360652085446	0.15290029768731395	0.6358959845205556	4.274792639409771	0.3024965584596464	0.4603291358887389
MANEA	1.1675064068485281	1.5360451988082575	2.0063426197448178	3.1102613863878172	3.972052382664759	3.0609054597771763	2.7661730839436687	5.248639202996902	2.061161366451058	2.1331070120092055	5.35450206854827	2.5436845355123454	3.1939451160262315	2.0460943529706084	1.881222685773646	2.90343609469163	1.701275010281467	2.0158310838441005	2.1127199024294083	1.4738535784853153	3.4429468197077417	1.128481701525923	6.720281232823199	1.6971720559038825	1.2021580392344302	2.9055733386641798	3.7395019230237336	1.7106221966107582	3.388326378990815	1.9408215391950825	2.39794164466816	0.5060613410824055	0.9117853841664232	2.1946324420680763	3.5173940666775474	3.9243048587741542	1.4264270860552837	2.974463501149822	1.5428533043409214	1.748978829944186	2.46992387542247	2.131878454139866	4.040146435625592	2.5949861355575137	0.6768892951808456	0.21988050596028907	5.308756533088255	3.1459397597807337	2.9913963556168195	2.615894882707902	3.375882610381903	3.2772354027472437	3.519954912387014	3.975444091817619	0.8791509874558943	1.790797682712467	2.6242606757106732	0.9996067774742359	3.67294402263406	2.9463167802008456	1.3974217917825533	3.039531554304947	1.634941837638801	2.8702605785098103	1.6615095805399505	2.9535571069388786	2.2964888387682905	3.344130473012254	1.239451455842084	2.412135642528535	4.4703286932923145	4.444403456652421	4.072396802860904	3.1224034979426882	3.664896860804385	1.34321271558056	4.361197128645031	4.165762917610337	5.608649314640912	1.8231039297079819	5.277574748436206	0.6984525965301351	2.111301553574063	2.54963584717808	1.2459144171561003	4.089502420757955
CYP27B1	3.6594623542881672	0.4276775670309203	0.18757582521930005	2.4835624415232944	0.18697572161485088	1.6680595222851	0.10304751556638014	0.2248011844488651	0.4601990734042889	0.14470524419183883	0.37698582340419473	0.6586197987359694	0.1923646505290053	0.4566909361591456	0.8243109481620667	0.15919791779167203	0.20004364349819403	1.0973668955245808	1.073166948574868	1.6926379628983508	0.19510326347995277	0.3065909588202538	0.841592945738636	0.14349975202082388	0.20088897388677518	1.8164414483505729	0.08239055527077377	0.8045261793270577	0.2785695447332803	1.1024356339799448	1.6286521423131815	0.10311675739326587	1.1278303612737735	0.29465247730337984	0.05721357662829818	1.4955708342538259	0.5623101759625717	0.23955710375967687	0.5649803219390617	1.1179416533362527	0.4452933726003301	0.1745202520018203	0.30405355248276633	0.4479068722145645	0.08388877287625607	0.7874230924364403	1.262406107803642	0.17200082168976905	0.2542191192860783	3.19182900676722	0.3372469180038018	1.1952747230913228	0.19948687632574358	0.2806727843402883	2.436813959873485	0.2721184391179763	0.2532001511336477	0.21134953818875468	0.3904513658600588	0.6681959847555112	0.6109345583944075	1.145788529946934	0.220010436617607	0.1721668768143252	0.32326519858455005	0.16711135644761232	0.8254550614756475	0.5453109517504819	0.2981522291643186	0.36048536522638663	0.09163065314746621	0.46453500413380855	0.1753127226041904	0.4326681363454341	0.6366184270717525	0.4879280534535555	0.2664735818239463	0.10817464015085942	0.7222509654654445	0.23922956127762762	1.1359941909244826	0.20041495414827604	0.24310543797800244	0.0990841610175639	0.0755236424194421	0.11884739675100353
CD3E	2.112577998936213	3.191157253027809	2.2106740120957453	61.586295076117445	1.0286591353737458	14.350924832705424	3.068581231727781	6.700176237846826	2.234186126357163	4.781508279837974	1.1463043692583081	6.646500177919494	7.844550828085543	2.71288261685598	7.873816540077021	3.305614523674774	7.1522181300227885	5.359325286407224	2.2628414732775934	5.250947323627155	8.444333628423362	7.871108392151678	1.8005544547759769	11.542546860882375	4.176004267317837	2.349102953138318	4.777290617764735	14.101478937114454	0.5376824860186389	14.074132247828562	34.059754287307506	1.2389480817885925	4.898657124713296	3.3515404307383614	2.2698742187444174	0.6776144709091181	6.642799725223578	6.358614482527484	5.50053785208098	4.854130154745562	3.9232902534770826	1.3618929878127197	5.135676489736942	7.007258933147	2.4437078774819	4.150627253394046	1.762945852131832	0.9197823198544919	5.438256217023437	8.173429786197392	9.038015813257095	11.20464983041234	5.681333184088432	1.7621235552841537	9.683462266324566	1.240622203234063	9.073895711509921	8.664877358048296	4.803543174848138	2.82332933004509	4.3131394122280655	52.76197185018363	6.905387255141453	0.29441796772215656	0.8919914366705932	2.1274380349919086	1.6201113591549547	3.0292212270100185	3.4392188459759563	3.410145999648008	6.338270126716377	21.370045427809696	1.1886070222319942	3.4361389449884756	2.524430632552203	8.045381100595378	0.6446337000529818	3.210043142519667	26.096738358932356	18.214114752211444	4.685888981166209	1.8632660252709408	3.108545323068662	5.189445834010951	0.7878996028775822	7.723987850533398
AIF1	53.1398986213022	25.91973647107557	50.711661851074425	217.6618179486037	24.439384997955145	60.69209429249828	19.182005062138654	71.68449183519574	27.277570361915433	31.68793294081207	34.35744535802174	32.5002495927454	81.0498691464061	43.20159455578172	46.39010124405284	20.801195854027934	44.254537913464326	57.014544035972904	114.25444080311897	54.56172150233793	45.5204606138228	30.065616518173094	14.859139552235712	76.52180506860651	36.23558481967365	20.00374006436912	28.77825903725818	68.22308632650987	57.53957715624288	49.809418024043715	108.44578822363425	57.34110611094743	60.421424626489014	39.58055998779452	16.488629949043666	15.615364510995885	38.656621187626705	51.18186334408196	34.673935229122684	97.74266045275837	54.83999172693083	25.103103170840278	34.852121433000505	69.28449320552204	48.22815517739263	113.42634122437981	30.320771378219174	23.57554902286783	115.41388630588027	95.08798399372675	32.53203763314098	40.7421039583424	20.876480685319866	32.44684645123046	76.11822548641773	12.396142125730483	82.62738474343783	61.626470688202964	41.911195201407715	28.213914506748083	20.638339467342345	217.4453584066591	34.112670366375895	14.692714939661245	8.442643215410705	28.810731255794327	37.355336464324054	35.15576801151429	66.71506619956897	26.080162379679926	36.12804200501459	24.821194573135898	14.62665196609264	32.03107673970674	24.47019438287342	20.376558905884206	7.5492117224539985	41.25602179807831	102.97716459971284	53.753225742523846	25.301414866341965	22.046507273953335	71.95289521456321	42.05858617823132	44.58972668740191	65.85527126637116
BRAF	1.4011166221873883	1.6511224320485884	1.7708729604530697	1.746213096630441	1.7490115049327968	1.7103729970729953	1.019639991634825	2.187260770977042	2.4422970225100458	2.633234963851902	2.028467821128889	1.874561984120314	2.8938357405324115	2.9967372874494855	1.815857144789777	2.020678618977487	1.466306529783151	1.6357747759295567	2.7202767478561585	4.723694300303964	2.161842879609487	1.994022700386259	2.523082285129986	2.1574915831714616	1.7820671209601318	1.5977095052954828	2.066629761375644	1.3250466787216264	1.976035971973288	1.7221477440777715	1.7505275330610912	0.9158516471649181	1.4750029072364796	1.2112326156847568	1.459993466015948	2.219614048750701	1.4675320488252566	1.7973193537229348	1.2280621799979907	1.1190794231062462	2.0190688812610738	2.3060233335511753	2.8808090715015795	2.176175738186854	1.445667022357323	1.6591382258885377	3.01035983017408	2.8021081029211374	2.5852677934319606	1.8094280990653497	2.607287438447933	3.6347849693215153	2.6644840210471052	2.9411026106764484	1.1542954532501608	3.029184659947547	2.577860498259988	2.095748964934254	3.190685728004113	1.5575929211913504	2.894461924541969	2.1214505713557004	1.540518707620754	2.239004438251817	2.149339853589436	2.712323570919607	1.718790275233156	2.60370121742202	2.376250427575015	2.1789392921229833	2.6362350773265675	2.7610039059386455	1.160466753394056	3.8186769336046567	2.1315456382704587	1.8000850279777563	2.257171606378955	2.836912939217739	1.9233575089200543	1.5986183343714555	5.934804965958086	2.367635894899353	2.725841192181412	4.132554077483055	2.221326399865669	1.923893978537119
