Gene	TCGA-OR-A5J1-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5JI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JP-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OF-01A	TCGA-P6-A5OG-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H8-01A	TCGA-PK-A5H9-01A	TCGA-PK-A5HA-01A	TCGA-PK-A5HB-01A
FRK	2.8490418494122243	2.0486074332990007	0.727464164096769	0.11316863096837637	0.036822860710109984	1.0486033401835764	0.553990609232774	0.8391778464008937	1.1083706641438273	0.23072615548592879	0.7302223146427167	0.4576089713489171	0.757448197857095	0.7237406099822581	0.14084505885198206	0.13423420169806444	1.5320345181001658	1.125058568450048	3.0848597872909913	1.503981196296277	2.705163052214713	0.5594876456240501	0.3685021055819242	0.6548663394722991	0.4065281946984751	0.6524532348025618	0.8842898543177633	1.3582396347709293	0.8240419662363403	0.648718989588527	0.6191615692703785	0.5218394377307474	0.42225612058640705	0.2543007208423447	0.3256383187738985	1.8975779322530837	1.3445101951159755	0.8173171111199593	0.13735571973725613	1.2427715840583904	0.7136697445414133	0.2683131123097042	1.7091976493527508	0.16124505507202058	0.38881259141626745	0.1400960095188999	0.7716554812684098	0.8462261905055288	0.5005004070406018	0.21235061821340673	0.5449816145733433	0.4831460620040784	0.28395800077863376	0.20444643665194295	0.5984624201809448	1.153888415598868	0.23710349206935666	0.1694169367464029	4.435652431898913	0.03254390480222935	1.0562921582089846	0.12342121234814152	0.36875456035462784	0.47560447624370994	0.7123596895835604	0.5231299394615967	1.4433956734043614	0.33383035187281473	0.7055618183094867	1.441995323533324	0.35020902358031436	1.3448800947581634	0.420987360627318	0.14807841517768883	0.7501813038114453	0.19997063940586957	5.238003036071048	0.48060500743893075	0.19893266221083294
ANGPT4	0.12441002807967871	0.029181672267207803	0.29539618938829326	0.02425702147178388	0.04982734145822909	0.21166209020313342	0.14215342187370839	0.13788547123438266	0.057103955963679676	0.025768541238709197	0.2594141194578776	0.017555687726626523	0.01843509231793372	0.03470693577762596	0.05197809709007717	0.1215341993817034	0.008516008962073718	0.06750615170998087	0.2304592746011096	0.012454466749030502	0.1224220984298594	0.02386404289931643	0.14368237131286965	0.05603347958532967	0.059557644941621746	0.027909482211904812	0.021718383865928725	0.09935169383510178	0.03283797158190471	0.01999398083448689	0.0	0.01118531728938521	0.013499510604307652	0.06816349293276391	0.03745292478959383	0.03960196999626864	0.0	0.02769424038180346	0.1329510728778256	0.0	0.08779196935615219	0.8551337783403052	0.00681113173076997	0.00367917174625787	0.040411231699795325	0.008616944089772094	0.17051057699870542	0.21069511976801225	0.010298810770871247	0.03400824780438971	0.18254693442784653	0.059434135458722004	0.019788524729109858	0.027545178590876462	0.09271422073170021	0.018816969278889095	0.0920769989456729	0.04132227060310534	0.0	0.08006766476933946	0.252728182449111	0.03786513999793528	0.14515930623739104	0.08061482092052263	0.17014034502177644	0.03045500312898608	0.004205828028899239	0.29337363870704025	0.12685360831183679	0.031002256446290843	0.020500569519893208	0.07416285254461186	0.08042911769667738	0.2530378918289675	0.01820342159849231	0.0694823920406129	0.18615615588912715	0.004071244325987156	0.0
KLRD1	0.023052223084015555	0.028421278772971403	0.06400422324023558	0.06908261454053455	0.07788977201783398	0.008674790720353487	0.2502640662914297	0.07680314505296049	0.021734982702616534	0.7442583672994294	0.033604293973723554	0.21579151966674814	0.01238256890347511	0.13817727359711962	0.012801393367091185	0.08435374724966471	0.051480654039127716	0.3125168548734367	0.06079259592760766	0.0011153965854204806	0.9604352667186613	0.011754681975099102	0.14451640967535195	0.1696166438422575	0.036003561389925	0.08462647640098275	0.040846135411303	0.0928923495114824	0.04789468344258707	0.011818092371918443	0.03988712687051521	0.003005202461809464	0.16502694076984747	0.010174305171019693	0.04226301313079284	0.024320033056767665	0.0034724453578598435	0.031002994528364303	0.05770231225493094	0.0011219926001322378	0.03600183325227935	0.11253164079201317	0.023789650405128038	0.009884973043824852	0.04342976773812679	0.020836329296266554	0.027885404686287307	0.044600457367615975	0.005534042652808546	0.050254201162592826	0.20661759603561647	0.08303567516091048	0.019139974136995752	0.06290569227031306	0.11143897401692371	0.025278139608211125	0.010602292914706934	0.011102214280592104	0.00798260001321327	0.058082640844066	0.21340458338662538	0.22042309528370185	0.12918919697430997	0.006664337157209488	0.01992585893382226	0.15383031366703626	0.07570973769414602	0.10093039246121105	0.06816449924947388	0.16992172163422747	0.04589972758912286	0.09043166209107434	0.13171323219871955	0.5282743145144193	0.10955355472526218	0.012000923378207018	0.10929268050590135	0.12360357658706023	0.013373432244726535
C11orf80	4.971054859044229	1.1461731533451718	1.763351879837383	4.5490838493270225	2.306579402389137	1.6619173534366936	1.6261151201356445	1.862854913459374	2.3581279578653054	3.6964202430521897	2.3703491467604594	2.5128600576516553	0.795627247234006	3.444466648822748	1.2319246187805146	1.8553198905554997	3.379220212777061	2.7409331963059977	1.4727446662047257	3.882472434545936	0.875773550547577	2.2969695899851588	1.4184371448237854	1.762988387876287	1.8214752624830193	3.075068973977297	0.7660469131410947	3.918910015166431	4.346369376492108	1.5296409641262998	3.613873279856133	0.9585326723844769	1.6849755682381016	3.3768618849279477	1.8140943363364124	1.2225806577939267	2.092064245449762	1.0490563545201406	3.8485811152033405	1.0839777623936433	5.8075268287395945	1.939860674330053	2.3178181781092744	2.481186519891893	1.3439593797335307	4.660697931087486	2.5918592232895765	1.1180704542238251	1.707567444482843	3.44936067725349	2.127280688497654	4.2369892693430895	1.499176531104521	1.19735562502576	1.4181368127140157	2.389585170946801	2.4831687024929328	0.43109499964398657	3.66049766970733	2.2324566242904305	1.2355898367194533	2.340909334342029	1.7802931062896064	1.1629418795853232	1.999302873807573	2.29213817653604	3.16543687358305	2.1950464045944047	2.471012885938438	2.0252963054683217	3.4202609313157675	3.5780299671296962	6.1265981408269825	4.440915538041462	3.0023452004222175	4.820177161315488	0.9804572148454207	3.9085545912403488	3.780513142422441
RAB27B	0.005398289700668579	0.02983543282047152	0.029976574307731374	0.003052363627613408	0.01424996627957964	0.0022571471369599028	2.0806296746892077	0.012695643036512827	0.04491020218078434	4.350440776813452	0.0058291385830790965	0.033136596801533136	0.0	0.0019851457052622035	0.008175779803329508	0.02867467957700942	0.002679013583586798	0.01633573970132174	0.03427233189257062	0.0026119970630720246	0.3111787887952535	0.0	0.04867735548783547	0.014101859555473162	0.07962789813796145	0.210718092824826	0.005465832236642099	0.005000737571293046	0.002951529200312386	0.05031854380079448	1.890543333501011	0.03870613429079062	0.012740253952972402	0.0	0.004712859965448901	0.12102259722222986	0.0	1.1064504870318683	0.006434536896327003	0.0	0.0	0.20862213429682952	0.0	0.023148287251776534	0.025425581193270874	0.0	0.0	0.00803413885926152	0.003239857317332895	0.0035661680734999646	0.40076458421026717	0.4337732241517138	0.004980147558308667	0.03466126347983489	0.08289442379864309	0.002959773558538492	0.0	0.0	0.0	0.005037626486322111	0.02271561166247804	0.0	0.17695196779877098	0.0	0.005489610094408404	0.0038322818792011493	0.0	0.0652790814002091	0.8485342858670215	0.0	0.055892923393309646	0.014357269955197038	0.00963879630811193	3.8313390201389703	0.4947725260829088	0.0	0.05856204150540467	0.012807547408711484	0.0072271015604414846
SPOCK2	10.343031026785823	66.98300592098406	6.816861919799892	4.206200757071922	3.311469161932055	6.133937020471001	4.281885075434569	2.872705710072161	7.184571294979488	2.934844240091197	5.688135367850886	2.5711826667293822	9.920700823408074	15.7979666110812	7.880889171032468	2.5665072589084277	2.382340867293497	8.560789028386122	8.891370709014735	5.786178281956044	5.524898679438205	2.22531019366227	2.7824636818829647	1.7869024606761683	10.58280599882727	2.3925253860757874	5.10790467969394	6.104666566974067	30.878371001703016	7.68543178051344	2.9166992460323224	2.0502214931661937	1.7537033588709856	8.329387216303461	4.329592314468726	3.0646342280040626	4.618372413174352	4.448689676420204	3.2031436160811015	5.5558320244333945	34.91703359717897	6.037393620907059	6.385285134490205	45.20811659463215	5.9257666923893355	1.6009177617839945	2.5330278572296314	1.5634148029148611	5.307632996672526	5.8018585011121	6.980930418140298	1.6499690483869252	6.899338281643226	2.5587705570666484	1.8166433814503309	7.182774326646959	10.374522500761607	1.8531047423463627	29.76963016869608	8.42377652434258	6.444955518350428	57.21624337237266	5.450578370693353	8.881263558189723	17.4088881972488	2.046472360047858	7.439660965090903	11.271815856689155	3.7449901715859495	1.8581494300702852	2.480790489072299	2.952247238267052	5.169012512224279	3.670304488935904	5.045732416569896	4.977748605360501	1.2564026507365273	6.259738025812727	8.942430480168971
SH2D1A	0.12281659914918075	0.24366696343093563	0.0	0.027777754873979266	0.10374440756617664	0.006846986743620942	0.8996067076915797	0.025674563005977813	0.01816449646838003	1.9590472123062002	0.0442062836219006	0.3601925530421597	0.01759234524059572	0.036131272362768696	0.016533985169596255	0.40592422593485145	0.21129434807479064	1.4370650229920816	0.03998618063203452	0.0	2.504742142768434	0.022773115223923668	1.1531641862366202	0.34222047417638346	0.05683500974419853	0.11414408643406415	0.3730597822895336	0.007584792169361698	0.026860120428610745	0.053423916789730796	0.12467185496510869	0.021347976998128848	0.24476541227157966	0.04336496502766862	0.07148158216989375	0.04319039340011277	0.008222372654198784	0.008809405988113195	0.019518970699427873	0.0	0.017637604670573737	0.23315484242130902	0.05199812567043427	0.035109810378622264	0.01713949382567126	0.0246690799370346	0.042447602025688536	0.2558988000092628	0.009828007992831012	0.04327144673020533	0.7264591194762313	0.13612115138189207	0.007553562582330864	0.21028776341412247	0.40046966560837793	0.01795676496911125	0.012552537815403664	0.0	0.0	0.10697040013185743	0.2909411420994439	0.4095205045861736	0.9350333026044964	0.04734127505468755	0.02497884625807867	0.6858814761824814	0.04816273925662995	0.1502236583426404	0.08919811616056483	0.03550201252481777	0.05216906834026758	0.02177616945040417	0.029238993535505076	0.997550036506323	0.9449968259335915	0.009472293445551339	0.2039641098487055	0.512837199554651	0.0
DEFA4	0.03251222775957574	0.027644550146229463	0.036107925486997594	0.0	0.0	0.08156459086831847	0.0	0.0	0.0	0.0	0.0	0.0	1.3971230417934102	0.0	0.0	0.07675498599559427	0.38723686781057554	0.039354041315990296	0.03175563777906598	0.03146249946962554	0.07422310953141964	266.9738680545907	0.25128740864886856	0.0	0.0	0.0	0.0	0.0	0.0	0.030305301258269468	0.0	0.4238455724895207	0.0	0.45918601542088733	0.0	0.0	0.19589769532734214	0.0	0.0	0.0	0.0	6.4807221191499425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09008558100639785	0.0	0.0	0.0	0.0	0.1993758032270898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04699077832826615	0.0	0.04323469623461196	0.029025743177470753	0.9116813317624257	0.0	0.0	0.0	0.0	0.0
IL5	0.0	0.0	0.0	0.057177483252498496	0.0	0.021140664803911413	0.0	0.05945432832208386	0.05608445664486861	0.0	0.013649073078031204	0.05172677744768528	0.0	0.009296536157192836	0.05105011173981655	0.029841100415264554	0.0	0.015300216441078263	0.024692159432499583	0.0	0.014428373844001863	0.0	0.0	0.05503309190111394	0.032903065660123465	0.02349531709836672	0.03839514667558919	0.023418702980287254	0.041466474511663964	0.047128849089824065	0.01749705245248734	0.01647843215036726	0.01988774782158731	0.0	0.04414111564366552	0.050007780638106736	0.012693643984102998	0.027199804248109638	0.0	0.01230444814907905	0.01361440814209569	0.05142041263216557	0.020068589775071644	0.010840458150892962	0.013229918044426414	0.01269465361170119	0.021843441496090854	0.03762427221301312	0.07586206547675478	0.01670054261008458	0.022887810947625153	0.0	0.011661139462288084	0.0	0.0	0.05544306764229612	0.019378524037671152	0.0	0.08754201047901744	0.03538718340861968	0.023639631152511775	0.024792745869873123	0.08019434262360314	0.0548138581683264	0.025708117341897818	0.0	0.012392219195386023	0.031624674595304825	0.039343844557404584	0.14615405282238636	0.040269129626188116	0.03361790494862493	0.04513896292500452	0.0	0.021454114529177115	0.014623263353211513	0.020314737448617448	0.01199567641357735	0.022563250912405408
MAK	0.10442995258072396	0.05246969633752041	0.021087165192075652	0.09125599388693661	0.08019365784399168	0.10717656722432412	0.05794910958203481	0.02976937026262494	0.11583842399997613	0.038016626859787905	0.08201071074180977	0.16025692508984113	0.035696725139101604	0.07331416481548358	0.033549200858801864	0.03922205211948837	0.11307389845718263	0.09193163650529645	0.0231817658657274	0.05512265642988412	0.04334657698131994	0.022004311523325715	0.044841132736526124	0.15293365467807174	0.18946123988921437	0.13234879875199446	0.12976760056015024	0.1319172324771738	0.11938537514967185	0.10176586137213084	0.14455562927774812	0.06188185476251262	0.16430686877538703	0.03352079644038608	0.20720524883561708	0.10641740920022946	0.0619693727012991	0.10725128681722174	0.056580073608078374	0.08779366423095203	0.08691507744079385	0.05793009572690422	0.12811890287297478	0.09363169970815943	0.0596191574155116	0.07150880956639094	0.09023212451437779	0.13422677236613612	0.06267506280313295	0.03762957092600083	0.14181939743665617	0.06576290047438471	0.06130790264391428	0.045717435550512775	0.04319443008357737	0.09369301172899602	0.10915895994214586	0.09144483546612281	0.05259978064556803	0.1993355184669514	0.08433575463138898	0.11638099768027677	0.3613869050928409	0.15781358550183433	0.16894905084717715	0.16848981854112677	0.046536800433316206	0.06729784634061486	0.12558655730223744	0.12349256604724523	0.27976372722715004	0.037873839436880274	0.11865800736726895	0.22031393770459262	0.1087656594253521	0.25810094421508856	0.11824705847808836	0.1441524919509296	0.09744217008447542
RASGRP3	0.48715704465463694	0.8315096773325235	0.5550611114462136	0.532544383108414	0.6915593996866352	1.228183635801341	0.827574878004641	1.3960457036632286	0.42429571261494403	0.370288545010669	0.551365834669278	0.4725477002885594	0.47102009079661067	0.5334546103932811	0.7778839982535004	0.713476876699769	0.39219139600296105	0.38219577361859725	0.8406161179283391	0.1868252160887336	1.633205489044633	0.5436557233621628	0.6507827054958477	0.498039086895282	0.5573337774207436	0.4795872241072192	0.9189107207634628	0.5281656860495569	0.41827506597781494	0.4288617173475824	0.4595502151969768	0.15053799214270502	0.8743525440028388	0.5638069522175757	0.3685949906277104	0.1927310121026029	0.30440084407843804	0.4348445769279672	0.38711396287332867	0.2757477960422887	0.7190361860891668	1.7101796545532109	0.2578158551516294	0.3079292687547197	0.31159562776805694	0.521871523761392	0.7015422622965268	1.3963417161873966	0.1732586406357235	1.5566609113851855	0.6338058516737883	1.11485565535681	0.5060166766775089	0.220113675727158	0.6341603190073439	0.45901354597958566	0.7440861708274651	0.2606893380198996	0.2149291000927671	0.4411398494389196	0.5787021254355844	0.38220700405833496	0.7822158199142288	0.1486600346598539	0.9155690020044354	0.6020108785453031	0.34316348816656217	0.8396325504935693	0.5559839404520115	0.7588642990205823	0.1034653675931958	0.410286301098749	0.48324024664136456	5.00883529302369	1.0748997656977406	0.676300282160063	1.6876580507708594	1.011957981175014	0.7842434416900359
DPEP2	0.28100119549939606	0.24868240693208765	0.15922377090820827	0.33722946168726176	0.8416751952677577	0.062343204054892576	1.7352333817519487	0.21578963761528325	0.2035586796920723	0.41335745739968877	0.30962091158914107	0.42828751387181985	1.1274339606272807	0.08013677951652687	0.3705730238131655	0.35877141181171734	0.11383893055020833	0.5830878368569858	0.442500014942222	0.03884692258691769	2.271454192043319	0.05316765037019522	0.8126013162292005	0.3046076916903411	0.08956632110239737	0.22385032388118709	0.5574211345826594	0.12749736408185242	0.36371480016310365	0.25123597232427897	0.2143313895190433	0.05980851188707548	0.1443652637756978	0.14173987997375437	0.29038115569876277	0.030250561415127386	0.10942008206184406	0.17893318909597866	0.16405309850278615	0.07815329587663511	0.07412029407010157	1.283084824641759	0.07283899822337836	0.054100022281471816	0.10804054855788592	0.2591734384457858	0.25270763641633653	0.179231578051136	0.055068312366799654	0.17426715431985773	0.38420508034043266	0.14300892833875678	0.0476146526415151	0.1656962972868894	0.45661007387471986	0.11319230061979302	0.1318770053507965	0.12152385996172033	0.023830046420301843	0.545860961223523	0.2091377488462527	0.15747433611663464	0.9702185762792648	0.1574997394083819	0.10497113779131162	0.4396803950884085	0.0843329839758109	0.21043336931991274	0.09817402722089597	0.14090516691993704	0.07307845479349484	0.1448943236007989	0.31742446526872925	1.846522723377467	0.627808846306779	0.49757973716889126	0.4976936449025555	0.7347094606129321	0.13307673801411424
IGSF6	1.8515216636554497	0.9368622206676294	0.18922924710177536	1.3166645324028625	2.6746299109872202	0.4986940373150248	7.265368441903949	0.3695443365845519	0.8504964902235355	4.275729592406212	1.4166787211652787	1.574638821082433	1.8243590750212375	0.5639117749144393	0.77415283052753	1.2067396297570094	0.9075818407352179	2.7980032562903983	1.8028876743054005	0.18686871853722842	11.111800510737185	0.6160733747567462	3.165464040139719	1.4638677795401698	0.7096330491845704	0.6914787569074579	3.5998602497728163	1.104862845728396	0.9750609024975709	0.8258623603395499	1.9654460816930297	0.3850130619424543	0.7238137936662703	1.634371346148698	1.6164309082396442	0.6291465856270313	0.319396808651111	1.2710286782466418	0.7175929630003801	0.5749786404649146	0.3853856569799716	4.990517012181615	0.550050954235054	0.24354200290860328	0.49933576292921966	1.5514793195588195	2.615619153708903	1.3608812174956664	0.5181129921455674	0.6228233785799919	2.3653114026104607	1.1173213610370452	0.534438077383663	1.969215111800593	2.4419589488841607	0.5978809627299662	1.2102963626990642	0.7440067802461765	0.14160391117378035	2.09882466850482	0.8444307825044448	0.8522015030315648	6.209680449327186	0.6814020584922804	1.3630397231576135	2.7981560213597945	0.13363387449475872	2.1788075639984594	1.4407566610898375	0.7141613787904495	0.4613905074402662	0.7477080832661445	0.8721200365138415	5.618044396817814	3.007609310450335	1.9645890610273318	0.8078127738642842	2.328438227152094	0.08617411471768821
PAX7	0.29551467465095826	0.0324220258644321	0.014116008253096002	0.0	0.0	0.0	0.00554169258657744	2.0924382491112286	0.0035247122087513905	0.0	0.0	0.0	1.2255145934048057	0.009348077225704854	0.0	0.0	0.0	0.003846260651352962	0.0	0.0	0.0	0.5685763521633014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05035202041798281	0.0	0.024854685717725644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003093166357146737	0.0	0.03231593333097549	0.0	0.0	0.0764937808551831	0.0	0.04942022412301528	0.0	0.0	0.0	0.0	0.0	0.0058628950820973635	0.0	0.0	0.0	0.0	0.0	0.004401367674012224	0.0	0.0	0.0	0.0	0.004593146043248009	0.0	0.0	0.0031152307719233274	0.0	0.0	0.013777907601068673	0.010123096581181601	0.0	0.01418413079399028	0.0	0.0	0.0036760841028868896	0.0	0.0	0.0
NR4A3	13.96006266308708	4.975992756550747	6.390010537868066	0.15089911184273652	0.09728434375413308	16.24109810121941	1.1524894998684516	8.659828007267711	2.502149319510987	0.836496747779498	0.8885364989639721	0.7280744639418697	11.85727969960275	5.537858541169198	2.896655217769726	0.26251566717887176	6.84598372781807	1.0037150382267472	0.7230317140892861	18.45619419116078	0.7253034301667858	12.30934847830048	0.7284840814665297	0.580959092108112	16.333370490175476	0.22145471314829157	8.473116858680227	2.625246247523494	3.8180877024707947	5.570420592100094	0.15392362662025616	29.468846851133666	0.2799277675648022	19.064719381044245	0.7488924074339767	0.2388160610667578	6.282093253459445	3.2712977114371187	0.9391611179096664	7.391496756135851	3.274786964739363	1.6543137378034771	0.479195587178296	12.462814952364461	1.3467423779367382	0.2042082005126049	12.957028556243625	1.810961574346531	2.5665047480073855	0.8856974337650068	0.1351899691773446	0.6338235430214694	5.7066244143307605	0.09179690337516977	0.025296516287879767	2.3899219895048254	23.243069467084265	3.354012342803025	14.905071299445298	1.5743149243328456	0.7278621465453299	9.93934271057592	0.24859738171836843	6.557973745097467	0.20354159644919823	0.03608681523760082	1.1867149445425018	0.4239329201370958	0.13350050644882216	6.0108082181319995	0.27328031918788387	5.357130821553431	4.226201532360425	5.151796659340652	0.4961017639731726	1.6576513529708325	1.9173151517722995	0.8743696794133382	2.0869970771027404
CRTAM	0.0149981641327952	0.0828923127933352	0.0	0.01696087213492592	0.05542730809202068	0.006271071970786579	2.870707593700512	0.023515020323282787	0.03327328325061307	0.5555472718742314	0.016195199233409063	0.3375679827681961	0.008056307633548254	0.011030731126284499	0.03028655227332422	0.1504828127301021	0.07443151010544491	0.3630870054876967	0.02197371421646488	0.007256957821580645	0.6762349584823406	0.027810159401121526	0.515204423298762	0.215486957454319	0.00650681186324209	0.04181727278696612	0.39483128775677745	0.0208404569886651	0.0492017159253324	0.020970135562323522	0.07266346007321567	0.019552352764576675	0.023597649190972847	0.026478296403203316	0.039281467585029706	0.03955755657202098	0.007530771215978449	0.008068427914334375	0.0	0.0	0.0	0.06101248212880028	0.0	0.02572531900639441	0.023546781237227643	0.007531370198785581	0.04535678347293515	0.13392834393034758	0.01800270622981448	0.009907948083104579	0.2715735026080579	0.06233585437118405	0.01383643239382315	0.04815000190322127	0.1450081423393048	0.008223191434406196	0.0	0.0	0.010387227710701996	0.0769786991608652	0.12622237448686846	0.10296172481072752	0.14273094027339384	0.010839824662128406	0.015251881204294104	0.2874770134607816	0.02940777848687537	0.24390604170970254	0.02334156310749047	0.021677241292421767	0.0	0.04986132257332421	0.00669490973477016	1.116675949486043	0.3945712420537655	0.026026675448468595	0.10846930653437581	0.2989008656712018	0.020079184596978328
LTC4S	0.2860912390693384	0.01430930154380361	0.13083064612336504	0.11418707959899543	0.01776942103859347	0.0422192555080152	0.014674792491195632	0.013192676041271278	0.09333686314512835	0.0	0.19989250731668085	0.017216945429774366	0.054238144932080345	0.0495087345015186	0.0	0.09932430024973593	0.15033041994875274	0.10185169249981985	0.0	0.0	0.13446711831631908	0.10921670192734267	0.05780922115462239	0.0	0.2628380798779324	0.01564054875633447	0.051118370615865105	0.14030592897164218	0.055207462290398635	0.06274621099459687	0.02329515288770323	0.0	0.026478066940392564	0.11884134711224426	0.0	0.06657915089991207	0.13520008726670674	0.018106581099834873	0.04011868977648825	0.03276368995421963	0.1268812584312784	0.0	0.10687534219171635	0.057730896260087095	0.03522798647056824	0.06760542040888984	0.058163660493830704	0.050092046981605076	0.04040036842679462	0.04446939785608017	0.015236139250721425	0.04662986869212049	0.07762679667218997	0.0	0.03828432498597145	0.0	0.20640078958226904	0.0	0.06993079058563656	0.03140909399859493	0.03147323375760491	0.13203385132702206	0.07117920679162593	0.04865189760237154	0.017113583146721956	0.09557556686639601	0.0329974024548878	0.0	0.052381444054081294	0.14593948101575327	0.053613346238863935	0.15665323241373175	0.030048462316310198	0.0	0.12853570378382995	0.0	0.013523275306611904	0.03194150749722868	0.0
CASP5	0.01260053048219234	0.04285599859338407	0.027988178424021237	0.15674424075685733	0.02660948477139713	0.0	1.1207411873353674	0.0	0.6569226659361234	1.2866789448168907	0.027212410772274875	0.11601971769615815	0.054147293768032734	0.0	0.012722444618577189	0.01487368918309695	0.02501310170006743	0.3050432599502748	0.0738438260412595	0.0	0.08629835159659982	0.0	0.021642145608114838	0.021944099710269338	0.03279972688599986	0.6089596571056981	0.17861460821568187	0.035017727666283305	0.013778746869831604	0.36410144294474	0.1046525963899334	0.08213339140280773	0.0	0.02224542803981988	0.08800496297333327	0.033233814016982555	0.12653777011829925	0.013557188863632108	0.0	0.0	0.0	0.051258916361435425	0.0	0.021612822971817547	0.039565100382795704	0.12654783468488606	0.05443709430639432	0.075012211057909	0.015124761044232882	0.0332961823144069	0.07985574491686487	0.06982764256408269	0.011624515280600267	0.0	0.042997721780696274	0.02763446870237063	0.057952985517193856	0.024274238359329292	0.12217389377018417	0.058793404595321785	0.058913465199631476	0.06178719801443133	0.0532949839797201	0.05464170409109359	0.01281368788366799	0.053671204006700224	0.0	0.23118590636902359	0.039220277206404086	0.0	0.12042796868665273	0.016756160538135223	0.0	0.6822997178793715	0.06416020054876603	0.02915467203707256	0.030376402321931506	0.023916003100902472	0.011246193215369571
DPP4	0.7088496469150338	1.0692353476226941	4.020731759428797	0.5978123328839751	10.973264909886703	8.539938047644887	4.822706929322087	8.850202292366555	0.7818457653419115	0.9902822789501504	0.7092068180986704	30.699906957514216	23.361925025651654	3.720063972710266	1.1483676263698848	0.8840001526405783	8.172457961241708	1.0810065679221639	2.5933939912076083	14.389718655896758	7.346139283224131	19.8455870855932	1.1143134200235707	7.661430405791023	0.21891804137564774	3.5284628355864047	0.27573372254216255	8.907398821407954	0.03941343285100363	5.073085650033457	10.449659598020272	0.13052142055563332	0.3591586704328107	7.5368522767540576	0.4754973683168644	0.18484608874302277	13.235492032776706	0.4739738298664977	0.4869026530029952	47.92711027379602	1.1085563766033304	2.6718083359926585	3.446212371610211	8.59331709481467	0.9431169865663425	0.3418736871536525	3.0935310679710186	13.911208473241865	0.3316879119952758	5.079578893469312	5.971641893466658	0.36618736571583055	4.991398376775904	0.12856982939837502	3.6396783181641688	5.2961522713215725	0.28242583585474423	3.9038054020275004	51.178300188892685	2.1190133665644044	2.9022732426886333	3.5308577398977743	1.4482531521915543	21.0541791058873	3.8444849687904057	0.5003740597936042	1.5390794829959025	11.031619644590746	3.5401448378516855	9.23803615984121	1.3970509891176648	0.862743227675411	4.190299762303871	2.4589682528544676	8.404862451684606	0.0972947689701833	38.749818226422725	3.2799062683587916	2.7701244139074412
